[Allreduce] id:0001, cur_start:1743602132.902159, cur_end:1743602158.198631, duration(s):25.296472, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000011
[Allreduce] id:0012, cur_start:1743602243.875113, cur_end:1743602244.326115, duration(s):0.451002, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):28.082002
[Allreduce] id:0013, cur_start:1743602244.326325, cur_end:1743602244.712105, duration(s):0.385780, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):26.265463
[Allreduce] id:0014, cur_start:1743602244.712297, cur_end:1743602245.122889, duration(s):0.410592, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.845801
[Allreduce] id:0015, cur_start:1743602245.123080, cur_end:1743602245.546238, duration(s):0.423158, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):23.945407
[Allreduce] id:0016, cur_start:1743602245.546440, cur_end:1743602246.009303, duration(s):0.462863, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):27.362392
[Allreduce] id:0017, cur_start:1743602246.009489, cur_end:1743602246.355347, duration(s):0.345858, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):29.297256
[Allreduce] id:0018, cur_start:1743602246.355567, cur_end:1743602246.839571, duration(s):0.484004, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):26.167220
[Allreduce] id:0019, cur_start:1743602246.839774, cur_end:1743602247.257356, duration(s):0.417582, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):24.265151
[Allreduce] id:0020, cur_start:1743602247.257524, cur_end:1743602247.684104, duration(s):0.426580, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):29.689716
[Allreduce] id:0021, cur_start:1743602247.684321, cur_end:1743602248.016352, duration(s):0.332031, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.517302
[Allreduce] id:0022, cur_start:1743602248.016535, cur_end:1743602248.395661, duration(s):0.379126, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):33.405884
[Allreduce] id:0023, cur_start:1743602248.395842, cur_end:1743602248.836834, duration(s):0.440992, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.977039
[Allreduce] id:0024, cur_start:1743602248.837020, cur_end:1743602249.263340, duration(s):0.426320, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):29.707823
[Allreduce] id:0025, cur_start:1743602249.263540, cur_end:1743602249.575812, duration(s):0.312272, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):32.448284
[Allreduce] id:0026, cur_start:1743602249.576029, cur_end:1743602250.023503, duration(s):0.447474, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):28.303408
[Allreduce] id:0027, cur_start:1743602250.023678, cur_end:1743602250.319452, duration(s):0.295774, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.258219
[Allreduce] id:0028, cur_start:1743602250.319625, cur_end:1743602250.731864, duration(s):0.412239, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.722564
[Allreduce] id:0029, cur_start:1743602250.732035, cur_end:1743602251.192031, duration(s):0.459996, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.027779
[Allreduce] id:0030, cur_start:1743602251.192223, cur_end:1743602251.549534, duration(s):0.357311, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.445422
[Allreduce] id:0031, cur_start:1743602251.549755, cur_end:1743602251.761274, duration(s):0.211519, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):47.904398
[Allreduce] id:0032, cur_start:1743602251.761509, cur_end:1743602252.031667, duration(s):0.270158, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.880119
[Allreduce] id:0033, cur_start:1743602252.031903, cur_end:1743602253.067775, duration(s):1.035872, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.781798
[Allreduce] id:0034, cur_start:1743602253.068022, cur_end:1743602253.394577, duration(s):0.326555, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.783785
[Allreduce] id:0035, cur_start:1743602253.394816, cur_end:1743602254.558946, duration(s):1.164130, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.704088
[Allreduce] id:0036, cur_start:1743602254.559171, cur_end:1743602254.906796, duration(s):0.347625, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.433050
[Allreduce] id:0037, cur_start:1743602254.907009, cur_end:1743602255.869666, duration(s):0.962657, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):10.525754
[Allreduce] id:0038, cur_start:1743602255.869899, cur_end:1743602256.207180, duration(s):0.337281, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.550408
[Allreduce] id:0039, cur_start:1743602256.207300, cur_end:1743602257.326810, duration(s):1.119510, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.051005
[Allreduce] id:0040, cur_start:1743602257.327048, cur_end:1743602257.662832, duration(s):0.335784, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.717816
[Allreduce] id:0041, cur_start:1743602257.662989, cur_end:1743602258.966236, duration(s):1.303247, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.774958
[Allreduce] id:0042, cur_start:1743602258.966437, cur_end:1743602259.274487, duration(s):0.308050, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.113582
[Allreduce] id:0043, cur_start:1743602259.274715, cur_end:1743602260.493470, duration(s):1.218755, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.313968
[Allreduce] id:0044, cur_start:1743602260.493680, cur_end:1743602260.773641, duration(s):0.279961, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):45.238583
[Allreduce] id:0045, cur_start:1743602260.773814, cur_end:1743602262.170187, duration(s):1.396373, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.256435
[Allreduce] id:0046, cur_start:1743602262.170466, cur_end:1743602262.425423, duration(s):0.254957, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.675196
[Allreduce] id:0047, cur_start:1743602262.425595, cur_end:1743602263.598353, duration(s):1.172758, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.640052
[Allreduce] id:0048, cur_start:1743602263.598582, cur_end:1743602263.854946, duration(s):0.256364, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.402565
[Allreduce] id:0049, cur_start:1743602263.855112, cur_end:1743602265.029985, duration(s):1.174873, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.624499
[Allreduce] id:0050, cur_start:1743602265.030264, cur_end:1743602265.290699, duration(s):0.260435, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.630326
[Allreduce] id:0051, cur_start:1743602265.290856, cur_end:1743602266.579906, duration(s):1.289050, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.860588
[Allreduce] id:0052, cur_start:1743602266.580123, cur_end:1743602266.854486, duration(s):0.274363, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.161615
[Allreduce] id:0053, cur_start:1743602266.854717, cur_end:1743602268.208716, duration(s):1.353999, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.483529
[Allreduce] id:0054, cur_start:1743602268.208981, cur_end:1743602268.526599, duration(s):0.317618, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.875067
[Allreduce] id:0055, cur_start:1743602268.526805, cur_end:1743602269.799825, duration(s):1.273020, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.959569
[Allreduce] id:0056, cur_start:1743602269.800066, cur_end:1743602270.118090, duration(s):0.318024, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.824161
[Allreduce] id:0057, cur_start:1743602270.118315, cur_end:1743602271.382997, duration(s):1.264682, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.012046
[Allreduce] id:0058, cur_start:1743602271.383167, cur_end:1743602271.706982, duration(s):0.323815, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.111959
[Allreduce] id:0059, cur_start:1743602271.707239, cur_end:1743602272.946655, duration(s):1.239416, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.175375
[Allreduce] id:0060, cur_start:1743602272.946910, cur_end:1743602273.250569, duration(s):0.303659, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.708097
[Allreduce] id:0061, cur_start:1743602273.250803, cur_end:1743602274.504987, duration(s):1.254184, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.079110
[Allreduce] id:0062, cur_start:1743602274.505210, cur_end:1743602274.707408, duration(s):0.202198, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):62.636817
[Allreduce] id:0063, cur_start:1743602274.707655, cur_end:1743602274.761443, duration(s):0.053788, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):49.715034
[Allreduce] id:0064, cur_start:1743602275.229737, cur_end:1743602275.284472, duration(s):0.054735, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000017
[Allreduce] id:0065, cur_start:1743602282.329552, cur_end:1743602287.242397, duration(s):4.912845, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.522393
[Allreduce] id:0066, cur_start:1743602287.242625, cur_end:1743602287.939864, duration(s):0.697239, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.526290
[Allreduce] id:0067, cur_start:1743602287.940033, cur_end:1743602288.277290, duration(s):0.337257, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.553080
[Allreduce] id:0068, cur_start:1743602288.277467, cur_end:1743602288.600813, duration(s):0.323346, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.336990
[Allreduce] id:0069, cur_start:1743602288.600984, cur_end:1743602288.905412, duration(s):0.304428, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.602740
[Allreduce] id:0070, cur_start:1743602288.905598, cur_end:1743602289.171464, duration(s):0.265866, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.112020
[Allreduce] id:0071, cur_start:1743602289.171652, cur_end:1743602289.511357, duration(s):0.339705, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.282463
[Allreduce] id:0072, cur_start:1743602289.511546, cur_end:1743602289.762272, duration(s):0.250726, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):40.413401
[Allreduce] id:0073, cur_start:1743602289.762468, cur_end:1743602290.075241, duration(s):0.312773, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.492751
[Allreduce] id:0074, cur_start:1743602290.075365, cur_end:1743602290.343391, duration(s):0.268026, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.804879
[Allreduce] id:0075, cur_start:1743602290.343593, cur_end:1743602290.663897, duration(s):0.320304, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.540683
[Allreduce] id:0076, cur_start:1743602290.664040, cur_end:1743602290.927459, duration(s):0.263419, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.466058
[Allreduce] id:0077, cur_start:1743602290.927669, cur_end:1743602291.254875, duration(s):0.327206, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.706622
[Allreduce] id:0078, cur_start:1743602291.255082, cur_end:1743602291.523167, duration(s):0.268085, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.796559
[Allreduce] id:0079, cur_start:1743602291.523349, cur_end:1743602291.839272, duration(s):0.315923, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.089006
[Allreduce] id:0080, cur_start:1743602291.839432, cur_end:1743602292.122538, duration(s):0.283106, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.791154
[Allreduce] id:0081, cur_start:1743602292.122752, cur_end:1743602292.417497, duration(s):0.294745, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.969479
[Allreduce] id:0082, cur_start:1743602292.417687, cur_end:1743602292.723380, duration(s):0.305693, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.146622
[Allreduce] id:0083, cur_start:1743602292.723566, cur_end:1743602293.042126, duration(s):0.318560, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.757154
[Allreduce] id:0084, cur_start:1743602293.042291, cur_end:1743602293.366536, duration(s):0.324245, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.250105
[Allreduce] id:0085, cur_start:1743602293.366718, cur_end:1743602293.699398, duration(s):0.332680, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.069734
[Allreduce] id:0086, cur_start:1743602293.699591, cur_end:1743602293.965462, duration(s):0.265871, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.111304
[Allreduce] id:0087, cur_start:1743602293.965629, cur_end:1743602294.360863, duration(s):0.395234, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.044407
[Allreduce] id:0088, cur_start:1743602294.361061, cur_end:1743602294.811511, duration(s):0.450450, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.494595
[Allreduce] id:0089, cur_start:1743602294.811730, cur_end:1743602295.109257, duration(s):0.297527, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.567697
[Allreduce] id:0090, cur_start:1743602295.109435, cur_end:1743602295.402314, duration(s):0.292879, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.596849
[Allreduce] id:0091, cur_start:1743602295.402489, cur_end:1743602295.742493, duration(s):0.340004, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.249677
[Allreduce] id:0092, cur_start:1743602295.742668, cur_end:1743602296.015427, duration(s):0.272759, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.148877
[Allreduce] id:0093, cur_start:1743602296.015625, cur_end:1743602296.334686, duration(s):0.319061, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.694726
[Allreduce] id:0094, cur_start:1743602296.334856, cur_end:1743602296.634683, duration(s):0.299827, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.795123
[Allreduce] id:0095, cur_start:1743602296.634851, cur_end:1743602297.006669, duration(s):0.371818, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.062469
[Allreduce] id:0096, cur_start:1743602297.006842, cur_end:1743602297.264378, duration(s):0.257536, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.344753
[Allreduce] id:0097, cur_start:1743602297.264543, cur_end:1743602297.576142, duration(s):0.311599, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.645314
[Allreduce] id:0098, cur_start:1743602297.576363, cur_end:1743602297.856434, duration(s):0.280071, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.179006
[Allreduce] id:0099, cur_start:1743602297.856601, cur_end:1743602298.149373, duration(s):0.292772, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):43.259052
[Allreduce] id:0100, cur_start:1743602298.149571, cur_end:1743602298.479279, duration(s):0.329708, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.732316
[Allreduce] id:0101, cur_start:1743602298.479472, cur_end:1743602298.784779, duration(s):0.305307, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.482963
[Allreduce] id:0102, cur_start:1743602298.784928, cur_end:1743602299.071182, duration(s):0.286254, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.397551
[Allreduce] id:0103, cur_start:1743602299.071454, cur_end:1743602299.327380, duration(s):0.255926, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.487114
[Allreduce] id:0104, cur_start:1743602299.327636, cur_end:1743602300.635175, duration(s):1.307539, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.749436
[Allreduce] id:0105, cur_start:1743602300.635444, cur_end:1743602300.878552, duration(s):0.243108, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):52.096348
[Allreduce] id:0106, cur_start:1743602300.878846, cur_end:1743602302.222695, duration(s):1.343849, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.540051
[Allreduce] id:0107, cur_start:1743602302.222940, cur_end:1743602302.497285, duration(s):0.274345, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.164643
[Allreduce] id:0108, cur_start:1743602302.497540, cur_end:1743602303.825187, duration(s):1.327647, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.632067
[Allreduce] id:0109, cur_start:1743602303.825465, cur_end:1743602304.084920, duration(s):0.259455, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.814010
[Allreduce] id:0110, cur_start:1743602304.085208, cur_end:1743602305.390205, duration(s):1.304997, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.764532
[Allreduce] id:0111, cur_start:1743602305.390449, cur_end:1743602305.645036, duration(s):0.254587, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.747391
[Allreduce] id:0112, cur_start:1743602305.645216, cur_end:1743602306.995633, duration(s):1.350417, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.503379
[Allreduce] id:0113, cur_start:1743602306.995877, cur_end:1743602307.246147, duration(s):0.250270, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):50.605502
[Allreduce] id:0114, cur_start:1743602307.246421, cur_end:1743602308.467834, duration(s):1.221413, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.295876
[Allreduce] id:0115, cur_start:1743602308.468113, cur_end:1743602308.734702, duration(s):0.266589, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.507733
[Allreduce] id:0116, cur_start:1743602308.734965, cur_end:1743602310.002220, duration(s):1.267255, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.995779
[Allreduce] id:0117, cur_start:1743602310.002471, cur_end:1743602310.314404, duration(s):0.311933, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.601793
[Allreduce] id:0118, cur_start:1743602310.314640, cur_end:1743602311.453853, duration(s):1.139213, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.894465
[Allreduce] id:0119, cur_start:1743602311.454097, cur_end:1743602311.724056, duration(s):0.269959, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.914676
[Allreduce] id:0120, cur_start:1743602311.724222, cur_end:1743602313.057680, duration(s):1.333458, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.598807
[Allreduce] id:0121, cur_start:1743602313.057965, cur_end:1743602313.251444, duration(s):0.193479, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):65.459502
[Allreduce] id:0122, cur_start:1743602313.251737, cur_end:1743602313.282049, duration(s):0.030312, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):88.218272
[Allreduce] id:0123, cur_start:1743602313.748749, cur_end:1743602313.804144, duration(s):0.055395, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000017
[Allreduce] id:0124, cur_start:1743602320.595901, cur_end:1743602324.025113, duration(s):3.429212, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.748404
[Allreduce] id:0125, cur_start:1743602324.025312, cur_end:1743602324.747636, duration(s):0.722324, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.021818
[Allreduce] id:0126, cur_start:1743602324.747845, cur_end:1743602325.136000, duration(s):0.388155, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.628819
[Allreduce] id:0127, cur_start:1743602325.136158, cur_end:1743602325.402938, duration(s):0.266780, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.981447
[Allreduce] id:0128, cur_start:1743602325.403109, cur_end:1743602325.752722, duration(s):0.349613, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.225881
[Allreduce] id:0129, cur_start:1743602325.752855, cur_end:1743602326.012584, duration(s):0.259729, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.012549
[Allreduce] id:0130, cur_start:1743602326.012754, cur_end:1743602326.355123, duration(s):0.342369, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.992365
[Allreduce] id:0131, cur_start:1743602326.355290, cur_end:1743602326.639830, duration(s):0.284540, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.610777
[Allreduce] id:0132, cur_start:1743602326.639997, cur_end:1743602326.964390, duration(s):0.324393, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.042270
[Allreduce] id:0133, cur_start:1743602326.964517, cur_end:1743602327.233330, duration(s):0.268813, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.694198
[Allreduce] id:0134, cur_start:1743602327.233530, cur_end:1743602327.582306, duration(s):0.348776, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.312817
[Allreduce] id:0135, cur_start:1743602327.582500, cur_end:1743602327.871235, duration(s):0.288735, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.093392
[Allreduce] id:0136, cur_start:1743602327.871435, cur_end:1743602328.223359, duration(s):0.351924, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.987995
[Allreduce] id:0137, cur_start:1743602328.223506, cur_end:1743602328.528821, duration(s):0.305315, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.187660
[Allreduce] id:0138, cur_start:1743602328.528996, cur_end:1743602328.879979, duration(s):0.350983, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.084480
[Allreduce] id:0139, cur_start:1743602328.880162, cur_end:1743602329.182691, duration(s):0.302529, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.493286
[Allreduce] id:0140, cur_start:1743602329.182876, cur_end:1743602329.577333, duration(s):0.394457, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.107528
[Allreduce] id:0141, cur_start:1743602329.577513, cur_end:1743602329.990456, duration(s):0.412943, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):24.537746
[Allreduce] id:0142, cur_start:1743602329.990625, cur_end:1743602330.389440, duration(s):0.398815, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.756677
[Allreduce] id:0143, cur_start:1743602330.389624, cur_end:1743602330.623780, duration(s):0.234156, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):43.273247
[Allreduce] id:0144, cur_start:1743602330.623949, cur_end:1743602330.930841, duration(s):0.306892, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.268717
[Allreduce] id:0145, cur_start:1743602330.930997, cur_end:1743602331.211132, duration(s):0.280135, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.170741
[Allreduce] id:0146, cur_start:1743602331.211371, cur_end:1743602331.618828, duration(s):0.407457, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.083130
[Allreduce] id:0147, cur_start:1743602331.619015, cur_end:1743602331.858931, duration(s):0.239916, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):42.234325
[Allreduce] id:0148, cur_start:1743602331.859158, cur_end:1743602332.158960, duration(s):0.299802, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.244678
[Allreduce] id:0149, cur_start:1743602332.159103, cur_end:1743602332.483421, duration(s):0.324318, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.243071
[Allreduce] id:0150, cur_start:1743602332.483617, cur_end:1743602332.831683, duration(s):0.348066, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.386889
[Allreduce] id:0151, cur_start:1743602332.831822, cur_end:1743602333.086947, duration(s):0.255125, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.716572
