[Allreduce] id:0001, cur_start:1743602134.425794, cur_end:1743602158.195405, duration(s):23.769611, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000012
[Allreduce] id:0056, cur_start:1743602269.847723, cur_end:1743602270.259394, duration(s):0.411671, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.764953
[Allreduce] id:0057, cur_start:1743602270.259564, cur_end:1743602271.390521, duration(s):1.130957, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.959395
[Allreduce] id:0058, cur_start:1743602271.390745, cur_end:1743602271.740053, duration(s):0.349308, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.257512
[Allreduce] id:0059, cur_start:1743602271.740234, cur_end:1743602272.954424, duration(s):1.214190, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.345226
[Allreduce] id:0060, cur_start:1743602272.954628, cur_end:1743602273.284054, duration(s):0.329426, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.445779
[Allreduce] id:0061, cur_start:1743602273.284240, cur_end:1743602274.547129, duration(s):1.262889, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.023421
[Allreduce] id:0062, cur_start:1743602274.547330, cur_end:1743602274.708183, duration(s):0.160853, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):78.736729
[Allreduce] id:0063, cur_start:1743602274.708345, cur_end:1743602274.761201, duration(s):0.052856, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):50.591650
[Allreduce] id:0064, cur_start:1743602275.253011, cur_end:1743602275.284463, duration(s):0.031452, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000030
[Allreduce] id:0065, cur_start:1743602282.765996, cur_end:1743602287.226404, duration(s):4.460408, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.575382
[Allreduce] id:0066, cur_start:1743602287.226586, cur_end:1743602287.947808, duration(s):0.721222, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.043243
[Allreduce] id:0067, cur_start:1743602287.947993, cur_end:1743602288.302541, duration(s):0.354548, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.721649
[Allreduce] id:0068, cur_start:1743602288.302727, cur_end:1743602288.622515, duration(s):0.319788, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.685649
[Allreduce] id:0069, cur_start:1743602288.622680, cur_end:1743602288.905360, duration(s):0.282680, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):44.803449
[Allreduce] id:0070, cur_start:1743602288.905490, cur_end:1743602289.171169, duration(s):0.265679, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.138846
[Allreduce] id:0071, cur_start:1743602289.171401, cur_end:1743602289.475849, duration(s):0.304448, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.600007
[Allreduce] id:0072, cur_start:1743602289.475982, cur_end:1743602289.764698, duration(s):0.288716, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.095701
[Allreduce] id:0073, cur_start:1743602289.764853, cur_end:1743602290.079581, duration(s):0.314728, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.241221
[Allreduce] id:0074, cur_start:1743602290.079779, cur_end:1743602290.343205, duration(s):0.263426, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.465035
[Allreduce] id:0075, cur_start:1743602290.343365, cur_end:1743602290.650172, duration(s):0.306807, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.280150
[Allreduce] id:0076, cur_start:1743602290.650376, cur_end:1743602290.923878, duration(s):0.273502, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.047957
[Allreduce] id:0077, cur_start:1743602290.924036, cur_end:1743602291.243307, duration(s):0.319271, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.668617
[Allreduce] id:0078, cur_start:1743602291.243481, cur_end:1743602291.526367, duration(s):0.282886, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.818989
[Allreduce] id:0079, cur_start:1743602291.526520, cur_end:1743602291.833181, duration(s):0.306661, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.299804
[Allreduce] id:0080, cur_start:1743602291.833300, cur_end:1743602292.107892, duration(s):0.274592, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.900895
[Allreduce] id:0081, cur_start:1743602292.108049, cur_end:1743602292.443241, duration(s):0.335192, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.784431
[Allreduce] id:0082, cur_start:1743602292.443382, cur_end:1743602292.727582, duration(s):0.284200, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.653379
[Allreduce] id:0083, cur_start:1743602292.727747, cur_end:1743602293.032233, duration(s):0.304486, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.594816
[Allreduce] id:0084, cur_start:1743602293.032381, cur_end:1743602293.361087, duration(s):0.328706, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.825998
[Allreduce] id:0085, cur_start:1743602293.361210, cur_end:1743602293.687250, duration(s):0.326040, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.845047
[Allreduce] id:0086, cur_start:1743602293.687441, cur_end:1743602293.979346, duration(s):0.291905, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.712288
[Allreduce] id:0087, cur_start:1743602293.979521, cur_end:1743602294.351492, duration(s):0.371971, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.048458
[Allreduce] id:0088, cur_start:1743602294.351638, cur_end:1743602294.794004, duration(s):0.442366, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.905672
[Allreduce] id:0089, cur_start:1743602294.794135, cur_end:1743602295.110624, duration(s):0.316489, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.017312
[Allreduce] id:0090, cur_start:1743602295.110819, cur_end:1743602295.438620, duration(s):0.327801, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.911103
[Allreduce] id:0091, cur_start:1743602295.438788, cur_end:1743602295.767215, duration(s):0.328427, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.562722
[Allreduce] id:0092, cur_start:1743602295.767394, cur_end:1743602296.010593, duration(s):0.243199, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):41.664194
[Allreduce] id:0093, cur_start:1743602296.010729, cur_end:1743602296.344002, duration(s):0.333273, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.001996
[Allreduce] id:0094, cur_start:1743602296.344220, cur_end:1743602296.646045, duration(s):0.301825, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.571409
[Allreduce] id:0095, cur_start:1743602296.646234, cur_end:1743602297.003588, duration(s):0.357354, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.441157
[Allreduce] id:0096, cur_start:1743602297.003729, cur_end:1743602297.283198, duration(s):0.279469, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.256939
[Allreduce] id:0097, cur_start:1743602297.283334, cur_end:1743602297.599993, duration(s):0.316659, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.995829
[Allreduce] id:0098, cur_start:1743602297.600220, cur_end:1743602297.871214, duration(s):0.270994, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.390829
[Allreduce] id:0099, cur_start:1743602297.871348, cur_end:1743602298.147877, duration(s):0.276529, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):45.800039
[Allreduce] id:0100, cur_start:1743602298.148054, cur_end:1743602298.472059, duration(s):0.324005, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.273253
[Allreduce] id:0101, cur_start:1743602298.472190, cur_end:1743602298.795270, duration(s):0.323080, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.200938
[Allreduce] id:0102, cur_start:1743602298.795440, cur_end:1743602299.056087, duration(s):0.260647, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.875147
[Allreduce] id:0103, cur_start:1743602299.056214, cur_end:1743602299.325337, duration(s):0.269123, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.060411
[Allreduce] id:0104, cur_start:1743602299.325515, cur_end:1743602300.635529, duration(s):1.310014, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.734796
[Allreduce] id:0105, cur_start:1743602300.635741, cur_end:1743602300.878358, duration(s):0.242617, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):52.201779
[Allreduce] id:0106, cur_start:1743602300.878586, cur_end:1743602302.223047, duration(s):1.344461, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.536619
[Allreduce] id:0107, cur_start:1743602302.223281, cur_end:1743602302.497045, duration(s):0.273764, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.262617
[Allreduce] id:0108, cur_start:1743602302.497294, cur_end:1743602303.825480, duration(s):1.328186, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.628969
[Allreduce] id:0109, cur_start:1743602303.825688, cur_end:1743602304.084637, duration(s):0.258949, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.909396
[Allreduce] id:0110, cur_start:1743602304.084874, cur_end:1743602305.390580, duration(s):1.305706, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.760315
[Allreduce] id:0111, cur_start:1743602305.390787, cur_end:1743602305.644636, duration(s):0.253849, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.892019
[Allreduce] id:0112, cur_start:1743602305.644874, cur_end:1743602306.996089, duration(s):1.351215, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.498948
[Allreduce] id:0113, cur_start:1743602306.996286, cur_end:1743602307.245911, duration(s):0.249625, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):50.736261
[Allreduce] id:0114, cur_start:1743602307.246146, cur_end:1743602308.468183, duration(s):1.222037, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.291640
[Allreduce] id:0115, cur_start:1743602308.468398, cur_end:1743602308.734098, duration(s):0.265700, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.666688
[Allreduce] id:0116, cur_start:1743602308.734333, cur_end:1743602310.002608, duration(s):1.268275, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.989348
[Allreduce] id:0117, cur_start:1743602310.002851, cur_end:1743602310.313982, duration(s):0.311131, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.706452
[Allreduce] id:0118, cur_start:1743602310.314507, cur_end:1743602311.454232, duration(s):1.139725, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.890470
[Allreduce] id:0119, cur_start:1743602311.454442, cur_end:1743602311.723658, duration(s):0.269216, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.044154
[Allreduce] id:0120, cur_start:1743602311.723893, cur_end:1743602313.058028, duration(s):1.334135, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.594951
[Allreduce] id:0121, cur_start:1743602313.058236, cur_end:1743602313.251434, duration(s):0.193198, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):65.554711
[Allreduce] id:0122, cur_start:1743602313.251698, cur_end:1743602313.282037, duration(s):0.030339, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):88.139763
[Allreduce] id:0123, cur_start:1743602313.772800, cur_end:1743602313.804144, duration(s):0.031344, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000030
[Allreduce] id:0124, cur_start:1743602321.319600, cur_end:1743602324.032980, duration(s):2.713380, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.945845
[Allreduce] id:0125, cur_start:1743602324.033172, cur_end:1743602324.747609, duration(s):0.714437, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.176612
[Allreduce] id:0126, cur_start:1743602324.747766, cur_end:1743602325.159618, duration(s):0.411852, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.751433
[Allreduce] id:0127, cur_start:1743602325.159772, cur_end:1743602325.431684, duration(s):0.271912, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.264595
[Allreduce] id:0128, cur_start:1743602325.431803, cur_end:1743602325.774717, duration(s):0.342914, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.933572
[Allreduce] id:0129, cur_start:1743602325.774892, cur_end:1743602326.055208, duration(s):0.280316, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.147385
[Allreduce] id:0130, cur_start:1743602326.055374, cur_end:1743602326.395244, duration(s):0.339870, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.264363
[Allreduce] id:0131, cur_start:1743602326.395373, cur_end:1743602326.643741, duration(s):0.248368, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):40.797085
[Allreduce] id:0132, cur_start:1743602326.643929, cur_end:1743602326.956165, duration(s):0.312236, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.562392
[Allreduce] id:0133, cur_start:1743602326.956292, cur_end:1743602327.237311, duration(s):0.281019, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.056959
[Allreduce] id:0134, cur_start:1743602327.237438, cur_end:1743602327.585518, duration(s):0.348080, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.385426
[Allreduce] id:0135, cur_start:1743602327.585678, cur_end:1743602327.858351, duration(s):0.272673, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.160593
[Allreduce] id:0136, cur_start:1743602327.858477, cur_end:1743602328.177953, duration(s):0.319476, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.643163
[Allreduce] id:0137, cur_start:1743602328.178139, cur_end:1743602328.529338, duration(s):0.351199, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):28.851706
[Allreduce] id:0138, cur_start:1743602328.529464, cur_end:1743602328.898379, duration(s):0.368915, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.330507
[Allreduce] id:0139, cur_start:1743602328.898511, cur_end:1743602329.175202, duration(s):0.276691, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.620961
[Allreduce] id:0140, cur_start:1743602329.175336, cur_end:1743602329.563937, duration(s):0.388601, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.591370
[Allreduce] id:0141, cur_start:1743602329.564138, cur_end:1743602329.999319, duration(s):0.435181, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):23.283853
[Allreduce] id:0142, cur_start:1743602329.999494, cur_end:1743602330.342581, duration(s):0.343087, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.914949
[Allreduce] id:0143, cur_start:1743602330.342711, cur_end:1743602330.639627, duration(s):0.296916, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.126455
[Allreduce] id:0144, cur_start:1743602330.639767, cur_end:1743602330.935916, duration(s):0.296149, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.765767
[Allreduce] id:0145, cur_start:1743602330.936066, cur_end:1743602331.251252, duration(s):0.315186, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):32.148288
[Allreduce] id:0146, cur_start:1743602331.251479, cur_end:1743602331.614677, duration(s):0.363198, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.870894
[Allreduce] id:0147, cur_start:1743602331.614845, cur_end:1743602331.856090, duration(s):0.241245, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):42.001660
[Allreduce] id:0148, cur_start:1743602331.856225, cur_end:1743602332.158996, duration(s):0.302771, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.830423
[Allreduce] id:0149, cur_start:1743602332.159110, cur_end:1743602332.477888, duration(s):0.318778, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.786041
[Allreduce] id:0150, cur_start:1743602332.478022, cur_end:1743602332.820130, duration(s):0.342108, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.020587
[Allreduce] id:0151, cur_start:1743602332.820310, cur_end:1743602333.073646, duration(s):0.253336, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.997041
