[Allreduce] id:0001, cur_start:1743602133.102762, cur_end:1743602158.195517, duration(s):25.092755, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000011
[Allreduce] id:0027, cur_start:1743602250.023678, cur_end:1743602250.319603, duration(s):0.295925, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.240738
[Allreduce] id:0028, cur_start:1743602250.319690, cur_end:1743602250.731936, duration(s):0.412246, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.722042
[Allreduce] id:0029, cur_start:1743602250.732035, cur_end:1743602251.192141, duration(s):0.460106, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.022513
[Allreduce] id:0030, cur_start:1743602251.192224, cur_end:1743602251.549553, duration(s):0.357329, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.443636
[Allreduce] id:0031, cur_start:1743602251.549754, cur_end:1743602251.761468, duration(s):0.211714, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):47.860276
[Allreduce] id:0032, cur_start:1743602251.761602, cur_end:1743602252.031785, duration(s):0.270183, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.875781
[Allreduce] id:0033, cur_start:1743602252.031917, cur_end:1743602253.067990, duration(s):1.036073, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.779900
[Allreduce] id:0034, cur_start:1743602253.068131, cur_end:1743602253.394642, duration(s):0.326511, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.789012
[Allreduce] id:0035, cur_start:1743602253.394817, cur_end:1743602254.559093, duration(s):1.164276, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.702997
[Allreduce] id:0036, cur_start:1743602254.559237, cur_end:1743602254.906776, duration(s):0.347539, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.442066
[Allreduce] id:0037, cur_start:1743602254.907009, cur_end:1743602255.869811, duration(s):0.962802, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):10.524168
[Allreduce] id:0038, cur_start:1743602255.869964, cur_end:1743602256.207147, duration(s):0.337183, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.561321
[Allreduce] id:0039, cur_start:1743602256.207299, cur_end:1743602257.326956, duration(s):1.119657, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.049817
[Allreduce] id:0040, cur_start:1743602257.327104, cur_end:1743602257.663000, duration(s):0.335896, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.705239
[Allreduce] id:0041, cur_start:1743602257.663157, cur_end:1743602258.966362, duration(s):1.303205, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.775208
[Allreduce] id:0042, cur_start:1743602258.966497, cur_end:1743602259.274633, duration(s):0.308136, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.102108
[Allreduce] id:0043, cur_start:1743602259.274755, cur_end:1743602260.493593, duration(s):1.218838, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.313402
[Allreduce] id:0044, cur_start:1743602260.493734, cur_end:1743602260.773746, duration(s):0.280012, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):45.230344
[Allreduce] id:0045, cur_start:1743602260.773878, cur_end:1743602262.170325, duration(s):1.396447, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.256051
[Allreduce] id:0046, cur_start:1743602262.170478, cur_end:1743602262.403999, duration(s):0.233521, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):54.235118
[Allreduce] id:0047, cur_start:1743602262.404200, cur_end:1743602263.598474, duration(s):1.194274, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.484393
[Allreduce] id:0048, cur_start:1743602263.598604, cur_end:1743602263.855105, duration(s):0.256501, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.376178
[Allreduce] id:0049, cur_start:1743602263.855248, cur_end:1743602265.030117, duration(s):1.174869, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.624528
[Allreduce] id:0050, cur_start:1743602265.030291, cur_end:1743602265.290800, duration(s):0.260509, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.616513
[Allreduce] id:0051, cur_start:1743602265.290931, cur_end:1743602266.580055, duration(s):1.289124, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.860136
[Allreduce] id:0052, cur_start:1743602266.580177, cur_end:1743602266.854716, duration(s):0.274539, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.132022
[Allreduce] id:0053, cur_start:1743602266.854855, cur_end:1743602268.208860, duration(s):1.354005, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.483496
[Allreduce] id:0054, cur_start:1743602268.208997, cur_end:1743602268.526669, duration(s):0.317672, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.868289
[Allreduce] id:0055, cur_start:1743602268.526804, cur_end:1743602269.799979, duration(s):1.273175, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.958600
[Allreduce] id:0056, cur_start:1743602269.800146, cur_end:1743602270.118420, duration(s):0.318274, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.792880
[Allreduce] id:0057, cur_start:1743602270.118612, cur_end:1743602271.383150, duration(s):1.264538, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.012958
[Allreduce] id:0058, cur_start:1743602271.383294, cur_end:1743602271.707026, duration(s):0.323732, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.121987
[Allreduce] id:0059, cur_start:1743602271.707239, cur_end:1743602272.946811, duration(s):1.239572, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.174346
[Allreduce] id:0060, cur_start:1743602272.946961, cur_end:1743602273.250687, duration(s):0.303726, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.698897
[Allreduce] id:0061, cur_start:1743602273.250807, cur_end:1743602274.505122, duration(s):1.254315, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.078266
[Allreduce] id:0062, cur_start:1743602274.505248, cur_end:1743602274.707436, duration(s):0.202188, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):62.639915
[Allreduce] id:0063, cur_start:1743602274.707656, cur_end:1743602274.761445, duration(s):0.053789, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):49.714110
[Allreduce] id:0064, cur_start:1743602275.262480, cur_end:1743602275.284471, duration(s):0.021991, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000043
[Allreduce] id:0065, cur_start:1743602282.533832, cur_end:1743602287.242396, duration(s):4.708564, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.545057
[Allreduce] id:0066, cur_start:1743602287.242624, cur_end:1743602287.940078, duration(s):0.697454, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.521812
[Allreduce] id:0067, cur_start:1743602287.940178, cur_end:1743602288.277318, duration(s):0.337140, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.566112
[Allreduce] id:0068, cur_start:1743602288.277466, cur_end:1743602288.601223, duration(s):0.323757, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.297209
[Allreduce] id:0069, cur_start:1743602288.601343, cur_end:1743602288.905444, duration(s):0.304101, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.647476
[Allreduce] id:0070, cur_start:1743602288.905598, cur_end:1743602289.171816, duration(s):0.266218, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.061628
[Allreduce] id:0071, cur_start:1743602289.171942, cur_end:1743602289.518698, duration(s):0.346756, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.524354
[Allreduce] id:0072, cur_start:1743602289.518871, cur_end:1743602289.762591, duration(s):0.243720, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):41.575129
[Allreduce] id:0073, cur_start:1743602289.762701, cur_end:1743602290.075192, duration(s):0.312491, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.529292
[Allreduce] id:0074, cur_start:1743602290.075351, cur_end:1743602290.343731, duration(s):0.268380, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.755013
[Allreduce] id:0075, cur_start:1743602290.343865, cur_end:1743602290.663865, duration(s):0.320000, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.578247
[Allreduce] id:0076, cur_start:1743602290.664040, cur_end:1743602290.927832, duration(s):0.263792, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.411667
[Allreduce] id:0077, cur_start:1743602290.927968, cur_end:1743602291.242094, duration(s):0.314126, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.318341
[Allreduce] id:0078, cur_start:1743602291.242366, cur_end:1743602291.523483, duration(s):0.281117, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.044389
[Allreduce] id:0079, cur_start:1743602291.523608, cur_end:1743602291.839244, duration(s):0.315636, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.125458
[Allreduce] id:0080, cur_start:1743602291.839432, cur_end:1743602292.122854, duration(s):0.283422, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.751249
[Allreduce] id:0081, cur_start:1743602292.122971, cur_end:1743602292.417488, duration(s):0.294517, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):43.002744
[Allreduce] id:0082, cur_start:1743602292.417687, cur_end:1743602292.723718, duration(s):0.306031, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.110013
[Allreduce] id:0083, cur_start:1743602292.723836, cur_end:1743602293.042082, duration(s):0.318246, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.796381
[Allreduce] id:0084, cur_start:1743602293.042291, cur_end:1743602293.367845, duration(s):0.325554, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.124454
[Allreduce] id:0085, cur_start:1743602293.368006, cur_end:1743602293.699432, duration(s):0.331426, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.213776
[Allreduce] id:0086, cur_start:1743602293.699591, cur_end:1743602293.965826, duration(s):0.266235, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.059197
[Allreduce] id:0087, cur_start:1743602293.965955, cur_end:1743602294.360883, duration(s):0.394928, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.069236
[Allreduce] id:0088, cur_start:1743602294.361061, cur_end:1743602294.811963, duration(s):0.450902, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):22.472046
[Allreduce] id:0089, cur_start:1743602294.812102, cur_end:1743602295.109250, duration(s):0.297148, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.621990
[Allreduce] id:0090, cur_start:1743602295.109436, cur_end:1743602295.418751, duration(s):0.309315, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):32.758484
[Allreduce] id:0091, cur_start:1743602295.418923, cur_end:1743602295.742523, duration(s):0.323600, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.137945
[Allreduce] id:0092, cur_start:1743602295.742668, cur_end:1743602296.015718, duration(s):0.273050, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.109286
[Allreduce] id:0093, cur_start:1743602296.015838, cur_end:1743602296.334685, duration(s):0.318847, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.721368
[Allreduce] id:0094, cur_start:1743602296.334855, cur_end:1743602296.635056, duration(s):0.300201, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.753020
[Allreduce] id:0095, cur_start:1743602296.635194, cur_end:1743602296.988363, duration(s):0.353169, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.861129
[Allreduce] id:0096, cur_start:1743602296.988545, cur_end:1743602297.264788, duration(s):0.276243, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.680352
[Allreduce] id:0097, cur_start:1743602297.264924, cur_end:1743602297.576142, duration(s):0.311218, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.695072
[Allreduce] id:0098, cur_start:1743602297.576362, cur_end:1743602297.856760, duration(s):0.280398, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.136814
[Allreduce] id:0099, cur_start:1743602297.856900, cur_end:1743602298.149398, duration(s):0.292498, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):43.299575
[Allreduce] id:0100, cur_start:1743602298.149570, cur_end:1743602298.479581, duration(s):0.330011, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.704099
[Allreduce] id:0101, cur_start:1743602298.479702, cur_end:1743602298.784737, duration(s):0.305035, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.519954
[Allreduce] id:0102, cur_start:1743602298.784928, cur_end:1743602299.071502, duration(s):0.286574, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.358024
[Allreduce] id:0103, cur_start:1743602299.071612, cur_end:1743602299.327457, duration(s):0.255845, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.502781
[Allreduce] id:0104, cur_start:1743602299.327549, cur_end:1743602300.635521, duration(s):1.307972, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.746871
[Allreduce] id:0105, cur_start:1743602300.635736, cur_end:1743602300.878572, duration(s):0.242836, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):52.154701
[Allreduce] id:0106, cur_start:1743602300.878846, cur_end:1743602302.223101, duration(s):1.344255, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.537774
[Allreduce] id:0107, cur_start:1743602302.223306, cur_end:1743602302.497265, duration(s):0.273959, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.229688
[Allreduce] id:0108, cur_start:1743602302.497540, cur_end:1743602303.825552, duration(s):1.328012, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.629969
[Allreduce] id:0109, cur_start:1743602303.825775, cur_end:1743602304.085059, duration(s):0.259284, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.846204
[Allreduce] id:0110, cur_start:1743602304.085224, cur_end:1743602305.390578, duration(s):1.305354, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.762408
[Allreduce] id:0111, cur_start:1743602305.390770, cur_end:1743602305.644916, duration(s):0.254146, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.833714
[Allreduce] id:0112, cur_start:1743602305.645181, cur_end:1743602306.996016, duration(s):1.350835, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.501057
[Allreduce] id:0113, cur_start:1743602306.996242, cur_end:1743602307.246301, duration(s):0.250059, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):50.648203
[Allreduce] id:0114, cur_start:1743602307.246466, cur_end:1743602308.468229, duration(s):1.221763, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.293499
[Allreduce] id:0115, cur_start:1743602308.468430, cur_end:1743602308.734733, duration(s):0.266303, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.558755
[Allreduce] id:0116, cur_start:1743602308.734966, cur_end:1743602310.002587, duration(s):1.267621, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.993470
[Allreduce] id:0117, cur_start:1743602310.002771, cur_end:1743602310.314366, duration(s):0.311595, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.645835
[Allreduce] id:0118, cur_start:1743602310.314638, cur_end:1743602311.454215, duration(s):1.139577, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.891624
[Allreduce] id:0119, cur_start:1743602311.454391, cur_end:1743602311.723898, duration(s):0.269507, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.993358
[Allreduce] id:0120, cur_start:1743602311.724178, cur_end:1743602313.058064, duration(s):1.333886, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.596369
[Allreduce] id:0121, cur_start:1743602313.058303, cur_end:1743602313.251437, duration(s):0.193134, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):65.576434
[Allreduce] id:0122, cur_start:1743602313.251738, cur_end:1743602313.282048, duration(s):0.030310, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):88.224093
[Allreduce] id:0123, cur_start:1743602313.782359, cur_end:1743602313.804146, duration(s):0.021787, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000044
[Allreduce] id:0124, cur_start:1743602320.885114, cur_end:1743602324.025111, duration(s):3.139997, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.817337
[Allreduce] id:0125, cur_start:1743602324.025312, cur_end:1743602324.748311, duration(s):0.722999, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.008727
[Allreduce] id:0126, cur_start:1743602324.748456, cur_end:1743602325.135988, duration(s):0.387532, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.681273
[Allreduce] id:0127, cur_start:1743602325.136158, cur_end:1743602325.403260, duration(s):0.267102, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.935659
[Allreduce] id:0128, cur_start:1743602325.403372, cur_end:1743602325.752659, duration(s):0.349287, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.259692
[Allreduce] id:0129, cur_start:1743602325.752855, cur_end:1743602326.012902, duration(s):0.260047, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.964843
[Allreduce] id:0130, cur_start:1743602326.013029, cur_end:1743602326.355111, duration(s):0.342082, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.023401
[Allreduce] id:0131, cur_start:1743602326.355290, cur_end:1743602326.640138, duration(s):0.284848, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.572272
[Allreduce] id:0132, cur_start:1743602326.640267, cur_end:1743602326.964369, duration(s):0.324102, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.077325
[Allreduce] id:0133, cur_start:1743602326.964518, cur_end:1743602327.233635, duration(s):0.269117, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.651618
[Allreduce] id:0134, cur_start:1743602327.233753, cur_end:1743602327.582328, duration(s):0.348575, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.333756
[Allreduce] id:0135, cur_start:1743602327.582501, cur_end:1743602327.871598, duration(s):0.289097, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.049449
[Allreduce] id:0136, cur_start:1743602327.871741, cur_end:1743602328.234614, duration(s):0.362873, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.902126
[Allreduce] id:0137, cur_start:1743602328.234753, cur_end:1743602328.529182, duration(s):0.294429, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.414716
[Allreduce] id:0138, cur_start:1743602328.529315, cur_end:1743602328.879979, duration(s):0.350664, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.117306
[Allreduce] id:0139, cur_start:1743602328.880161, cur_end:1743602329.185991, duration(s):0.305830, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.131774
[Allreduce] id:0140, cur_start:1743602329.186131, cur_end:1743602329.595106, duration(s):0.408975, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.967759
[Allreduce] id:0141, cur_start:1743602329.595290, cur_end:1743602329.990813, duration(s):0.395523, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):25.618461
[Allreduce] id:0142, cur_start:1743602329.990941, cur_end:1743602330.368477, duration(s):0.377536, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):33.546573
[Allreduce] id:0143, cur_start:1743602330.368670, cur_end:1743602330.624142, duration(s):0.255472, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.662626
[Allreduce] id:0144, cur_start:1743602330.624267, cur_end:1743602330.930830, duration(s):0.306563, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.313006
[Allreduce] id:0145, cur_start:1743602330.930998, cur_end:1743602331.211325, duration(s):0.280327, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.145967
[Allreduce] id:0146, cur_start:1743602331.211432, cur_end:1743602331.618821, duration(s):0.407389, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.088319
[Allreduce] id:0147, cur_start:1743602331.619015, cur_end:1743602331.859305, duration(s):0.240290, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):42.168590
[Allreduce] id:0148, cur_start:1743602331.859443, cur_end:1743602332.158906, duration(s):0.299463, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.292500
[Allreduce] id:0149, cur_start:1743602332.159103, cur_end:1743602332.483750, duration(s):0.324647, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.211409
[Allreduce] id:0150, cur_start:1743602332.483867, cur_end:1743602332.831606, duration(s):0.347739, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.421106
[Allreduce] id:0151, cur_start:1743602332.831822, cur_end:1743602333.087271, duration(s):0.255449, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):39.666197
