[Allreduce] id:0001, cur_start:1743940689.390803, cur_end:1743940689.492071, duration(s):0.101268, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.002740
[Allreduce] id:0086, cur_start:1743940745.333243, cur_end:1743940745.373895, duration(s):0.040652, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):249.254414
[Allreduce] id:0087, cur_start:1743940745.438971, cur_end:1743940745.482661, duration(s):0.043690, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):289.884163
[Allreduce] id:0088, cur_start:1743940745.538600, cur_end:1743940745.578783, duration(s):0.040183, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):252.163612
[Allreduce] id:0089, cur_start:1743940745.651853, cur_end:1743940745.688862, duration(s):0.037009, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):342.215112
[Allreduce] id:0090, cur_start:1743940745.748925, cur_end:1743940745.789623, duration(s):0.040698, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):248.972687
[Allreduce] id:0091, cur_start:1743940745.845442, cur_end:1743940745.886478, duration(s):0.041036, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):308.632397
[Allreduce] id:0092, cur_start:1743940745.955148, cur_end:1743940745.985615, duration(s):0.030467, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):332.579198
[Allreduce] id:0093, cur_start:1743940746.057329, cur_end:1743940746.099410, duration(s):0.042081, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):300.968111
[Allreduce] id:0094, cur_start:1743940746.169066, cur_end:1743940746.204721, duration(s):0.035655, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):284.187083
[Allreduce] id:0095, cur_start:1743940746.265328, cur_end:1743940746.302460, duration(s):0.037132, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):341.081522
[Allreduce] id:0096, cur_start:1743940746.359284, cur_end:1743940746.395473, duration(s):0.036189, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):279.993656
[Allreduce] id:0097, cur_start:1743940746.459988, cur_end:1743940746.503613, duration(s):0.043625, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):290.316082
[Allreduce] id:0098, cur_start:1743940746.556499, cur_end:1743940746.596081, duration(s):0.039582, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):255.992381
[Allreduce] id:0099, cur_start:1743940746.659830, cur_end:1743940746.697380, duration(s):0.037550, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):337.284662
[Allreduce] id:0100, cur_start:1743940746.765764, cur_end:1743940746.808520, duration(s):0.042756, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):236.988737
[Allreduce] id:0101, cur_start:1743940746.865743, cur_end:1743940746.901970, duration(s):0.036227, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):349.602205
[Allreduce] id:0102, cur_start:1743940746.963743, cur_end:1743940747.008415, duration(s):0.044672, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):226.824195
[Allreduce] id:0103, cur_start:1743940747.071147, cur_end:1743940747.109476, duration(s):0.038329, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):330.429676
[Allreduce] id:0104, cur_start:1743940747.168287, cur_end:1743940747.199685, duration(s):0.031398, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):322.717703
[Allreduce] id:0105, cur_start:1743940747.271778, cur_end:1743940747.314037, duration(s):0.042259, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):299.700397
[Allreduce] id:0106, cur_start:1743940747.369213, cur_end:1743940747.409754, duration(s):0.040541, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):249.936865
[Allreduce] id:0107, cur_start:1743940747.481170, cur_end:1743940747.520757, duration(s):0.039587, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):319.929246
[Allreduce] id:0108, cur_start:1743940747.582056, cur_end:1743940747.625577, duration(s):0.043521, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):232.823015
[Allreduce] id:0109, cur_start:1743940747.684754, cur_end:1743940747.722131, duration(s):0.037377, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):338.845789
[Allreduce] id:0110, cur_start:1743940747.779215, cur_end:1743940747.810381, duration(s):0.031166, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):325.120016
[Allreduce] id:0111, cur_start:1743940747.888080, cur_end:1743940747.932502, duration(s):0.044422, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):285.107358
[Allreduce] id:0112, cur_start:1743940747.975579, cur_end:1743940748.019086, duration(s):0.043507, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):232.897934
[Allreduce] id:0113, cur_start:1743940748.082996, cur_end:1743940748.122654, duration(s):0.039658, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):319.356474
[Allreduce] id:0114, cur_start:1743940748.171810, cur_end:1743940748.204292, duration(s):0.032482, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):311.947861
[Allreduce] id:0115, cur_start:1743940748.265573, cur_end:1743940748.304538, duration(s):0.038965, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):325.036291
[Allreduce] id:0116, cur_start:1743940748.366093, cur_end:1743940748.395472, duration(s):0.029379, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):344.895688
[Allreduce] id:0117, cur_start:1743940748.445113, cur_end:1743940748.478724, duration(s):0.033611, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):376.812325
[Allreduce] id:0118, cur_start:1743940748.526446, cur_end:1743940748.556370, duration(s):0.029924, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):338.614170
[Allreduce] id:0119, cur_start:1743940748.605567, cur_end:1743940748.640591, duration(s):0.035024, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):361.610298
[Allreduce] id:0120, cur_start:1743940748.687388, cur_end:1743940748.717439, duration(s):0.030051, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):337.183136
[Allreduce] id:0121, cur_start:1743940748.766651, cur_end:1743940748.797597, duration(s):0.030946, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):409.262556
[Allreduce] id:0122, cur_start:1743940748.797766, cur_end:1743940748.802846, duration(s):0.005080, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):526.392178
[Allreduce] id:0123, cur_start:1743940749.817689, cur_end:1743940749.826413, duration(s):0.008724, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000109
[Allreduce] id:0124, cur_start:1743940754.867041, cur_end:1743940754.873767, duration(s):0.006726, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):381.569546
[Allreduce] id:0125, cur_start:1743940754.969007, cur_end:1743940755.011609, duration(s):0.042602, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):237.742263
[Allreduce] id:0126, cur_start:1743940755.067688, cur_end:1743940755.108123, duration(s):0.040435, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):313.219712
[Allreduce] id:0127, cur_start:1743940755.181315, cur_end:1743940755.217560, duration(s):0.036245, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):279.561055
[Allreduce] id:0128, cur_start:1743940755.281459, cur_end:1743940755.324794, duration(s):0.043335, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):292.258891
[Allreduce] id:0129, cur_start:1743940755.384079, cur_end:1743940755.423574, duration(s):0.039495, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):256.556284
[Allreduce] id:0130, cur_start:1743940755.482508, cur_end:1743940755.522943, duration(s):0.040435, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):313.219712
[Allreduce] id:0131, cur_start:1743940755.578625, cur_end:1743940755.617439, duration(s):0.038814, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):261.057619
[Allreduce] id:0132, cur_start:1743940755.685127, cur_end:1743940755.722013, duration(s):0.036886, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):343.356262
[Allreduce] id:0133, cur_start:1743940755.790984, cur_end:1743940755.830646, duration(s):0.039662, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):255.476033
[Allreduce] id:0134, cur_start:1743940755.902016, cur_end:1743940755.939403, duration(s):0.037387, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):338.755157
[Allreduce] id:0135, cur_start:1743940755.994787, cur_end:1743940756.027331, duration(s):0.032544, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):311.353565
[Allreduce] id:0136, cur_start:1743940756.098679, cur_end:1743940756.139712, duration(s):0.041033, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):308.654962
[Allreduce] id:0137, cur_start:1743940756.194773, cur_end:1743940756.233125, duration(s):0.038352, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):264.202400
[Allreduce] id:0138, cur_start:1743940756.301421, cur_end:1743940756.344380, duration(s):0.042959, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):294.816897
[Allreduce] id:0139, cur_start:1743940756.394193, cur_end:1743940756.427633, duration(s):0.033440, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):303.011077
[Allreduce] id:0140, cur_start:1743940756.489984, cur_end:1743940756.528530, duration(s):0.038546, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):328.569477
[Allreduce] id:0141, cur_start:1743940756.598269, cur_end:1743940756.632674, duration(s):0.034405, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):294.512147
[Allreduce] id:0142, cur_start:1743940756.696738, cur_end:1743940756.735671, duration(s):0.038933, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):325.303446
[Allreduce] id:0143, cur_start:1743940756.810701, cur_end:1743940756.848228, duration(s):0.037527, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):270.010670
[Allreduce] id:0144, cur_start:1743940756.923034, cur_end:1743940756.969229, duration(s):0.046195, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):274.164716
[Allreduce] id:0145, cur_start:1743940757.018094, cur_end:1743940757.061926, duration(s):0.043832, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):231.171072
[Allreduce] id:0146, cur_start:1743940757.130605, cur_end:1743940757.173061, duration(s):0.042456, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):298.309757
[Allreduce] id:0147, cur_start:1743940757.236630, cur_end:1743940757.275557, duration(s):0.038927, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):260.299803
[Allreduce] id:0148, cur_start:1743940757.340870, cur_end:1743940757.384928, duration(s):0.044058, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):287.462869
[Allreduce] id:0149, cur_start:1743940757.452528, cur_end:1743940757.484997, duration(s):0.032469, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):312.072760
[Allreduce] id:0150, cur_start:1743940757.552857, cur_end:1743940757.592965, duration(s):0.040108, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):315.773388
[Allreduce] id:0151, cur_start:1743940757.664879, cur_end:1743940757.700778, duration(s):0.035899, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):282.255507
