[Allreduce] id:0001, cur_start:1744088242.029801, cur_end:1744088243.737155, duration(s):1.707354, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000325
[Allreduce] id:0037, cur_start:1744088315.945491, cur_end:1744088316.220340, duration(s):0.274849, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):73.732780
[Allreduce] id:0038, cur_start:1744088316.220688, cur_end:1744088316.480318, duration(s):0.259630, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):97.562216
[Allreduce] id:0039, cur_start:1744088316.480671, cur_end:1744088316.746326, duration(s):0.265655, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.284583
[Allreduce] id:0040, cur_start:1744088316.746675, cur_end:1744088316.994858, duration(s):0.248183, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):102.062100
[Allreduce] id:0041, cur_start:1744088316.995078, cur_end:1744088317.288370, duration(s):0.293292, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.096262
[Allreduce] id:0042, cur_start:1744088317.288709, cur_end:1744088317.540794, duration(s):0.252085, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):100.482290
[Allreduce] id:0043, cur_start:1744088317.541039, cur_end:1744088317.826491, duration(s):0.285452, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):70.994006
[Allreduce] id:0044, cur_start:1744088317.826830, cur_end:1744088318.092224, duration(s):0.265394, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):95.443296
[Allreduce] id:0045, cur_start:1744088318.092443, cur_end:1744088318.377633, duration(s):0.285190, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.059227
[Allreduce] id:0046, cur_start:1744088318.377890, cur_end:1744088318.670381, duration(s):0.292491, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):86.601222
[Allreduce] id:0047, cur_start:1744088318.670600, cur_end:1744088318.951811, duration(s):0.281211, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.064680
[Allreduce] id:0048, cur_start:1744088318.952161, cur_end:1744088319.229842, duration(s):0.277681, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):91.220062
[Allreduce] id:0049, cur_start:1744088319.230078, cur_end:1744088319.519600, duration(s):0.289522, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.995996
[Allreduce] id:0050, cur_start:1744088319.519951, cur_end:1744088319.812013, duration(s):0.292062, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):86.728428
[Allreduce] id:0051, cur_start:1744088319.812237, cur_end:1744088320.100475, duration(s):0.288238, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):70.307804
[Allreduce] id:0052, cur_start:1744088320.100834, cur_end:1744088320.375478, duration(s):0.274644, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.228769
[Allreduce] id:0053, cur_start:1744088320.375703, cur_end:1744088320.656704, duration(s):0.281001, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.118536
[Allreduce] id:0054, cur_start:1744088320.657029, cur_end:1744088320.923449, duration(s):0.266420, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):95.075738
[Allreduce] id:0055, cur_start:1744088320.923663, cur_end:1744088321.214663, duration(s):0.291000, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.640484
[Allreduce] id:0056, cur_start:1744088321.214997, cur_end:1744088321.503328, duration(s):0.288331, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):87.850693
[Allreduce] id:0057, cur_start:1744088321.503559, cur_end:1744088321.788238, duration(s):0.284679, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.186778
[Allreduce] id:0058, cur_start:1744088321.788544, cur_end:1744088322.049658, duration(s):0.261114, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):97.007737
[Allreduce] id:0059, cur_start:1744088322.049898, cur_end:1744088322.342770, duration(s):0.292872, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.195351
[Allreduce] id:0060, cur_start:1744088322.343099, cur_end:1744088322.591159, duration(s):0.248060, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):102.112707
[Allreduce] id:0061, cur_start:1744088322.591398, cur_end:1744088322.912164, duration(s):0.320766, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):63.178083
[Allreduce] id:0062, cur_start:1744088322.912427, cur_end:1744088323.197643, duration(s):0.285216, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):88.810158
[Allreduce] id:0063, cur_start:1744088323.197898, cur_end:1744088323.241371, duration(s):0.043473, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):123.022210
[Allreduce] id:0064, cur_start:1744088323.588598, cur_end:1744088323.606515, duration(s):0.017917, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000106
[Allreduce] id:0065, cur_start:1744088337.163095, cur_end:1744088338.281673, duration(s):1.118578, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):4.588749
[Allreduce] id:0066, cur_start:1744088338.281996, cur_end:1744088338.637533, duration(s):0.355537, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):56.974638
[Allreduce] id:0067, cur_start:1744088338.637809, cur_end:1744088338.930546, duration(s):0.292737, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):86.528447
[Allreduce] id:0068, cur_start:1744088338.930773, cur_end:1744088339.209681, duration(s):0.278908, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.659733
[Allreduce] id:0069, cur_start:1744088339.209914, cur_end:1744088339.484703, duration(s):0.274789, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.180102
[Allreduce] id:0070, cur_start:1744088339.485077, cur_end:1744088339.759858, duration(s):0.274781, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):73.751027
[Allreduce] id:0071, cur_start:1744088339.760094, cur_end:1744088340.046699, duration(s):0.286605, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):88.379750
[Allreduce] id:0072, cur_start:1744088340.047056, cur_end:1744088340.338793, duration(s):0.291737, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.464555
[Allreduce] id:0073, cur_start:1744088340.339076, cur_end:1744088340.598159, duration(s):0.259083, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):97.768198
[Allreduce] id:0074, cur_start:1744088340.598421, cur_end:1744088340.890032, duration(s):0.291611, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.494569
[Allreduce] id:0075, cur_start:1744088340.890256, cur_end:1744088341.178190, duration(s):0.287934, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):87.971820
[Allreduce] id:0076, cur_start:1744088341.178440, cur_end:1744088341.463197, duration(s):0.284757, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.167279
[Allreduce] id:0077, cur_start:1744088341.463457, cur_end:1744088341.718866, duration(s):0.255409, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):99.174571
[Allreduce] id:0078, cur_start:1744088341.719123, cur_end:1744088342.002309, duration(s):0.283186, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.562086
[Allreduce] id:0079, cur_start:1744088342.002588, cur_end:1744088342.256710, duration(s):0.254122, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):99.676841
[Allreduce] id:0080, cur_start:1744088342.256961, cur_end:1744088342.518817, duration(s):0.261856, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):77.391318
[Allreduce] id:0081, cur_start:1744088342.519057, cur_end:1744088342.803074, duration(s):0.284017, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):89.185077
[Allreduce] id:0082, cur_start:1744088342.803297, cur_end:1744088343.082650, duration(s):0.279353, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.543989
[Allreduce] id:0083, cur_start:1744088343.082882, cur_end:1744088343.363699, duration(s):0.280817, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):90.201370
[Allreduce] id:0084, cur_start:1744088343.363950, cur_end:1744088343.637177, duration(s):0.273227, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.170491
[Allreduce] id:0085, cur_start:1744088343.637401, cur_end:1744088343.901050, duration(s):0.263649, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):96.075002
[Allreduce] id:0086, cur_start:1744088343.901348, cur_end:1744088344.179844, duration(s):0.278496, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.767224
[Allreduce] id:0087, cur_start:1744088344.180148, cur_end:1744088344.432608, duration(s):0.252460, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):100.333035
[Allreduce] id:0088, cur_start:1744088344.432863, cur_end:1744088344.715292, duration(s):0.282429, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.753895
[Allreduce] id:0089, cur_start:1744088344.715524, cur_end:1744088344.997077, duration(s):0.281553, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):89.965577
[Allreduce] id:0090, cur_start:1744088344.997520, cur_end:1744088345.264418, duration(s):0.266898, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):75.929310
[Allreduce] id:0091, cur_start:1744088345.264838, cur_end:1744088345.526175, duration(s):0.261337, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):96.924959
[Allreduce] id:0092, cur_start:1744088345.526435, cur_end:1744088345.793812, duration(s):0.267377, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):75.793284
[Allreduce] id:0093, cur_start:1744088345.794046, cur_end:1744088346.068928, duration(s):0.274882, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.148915
[Allreduce] id:0094, cur_start:1744088346.069186, cur_end:1744088346.342461, duration(s):0.273275, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.157464
[Allreduce] id:0095, cur_start:1744088346.342704, cur_end:1744088346.617251, duration(s):0.274547, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.261355
[Allreduce] id:0096, cur_start:1744088346.617521, cur_end:1744088346.888315, duration(s):0.270794, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.836890
[Allreduce] id:0097, cur_start:1744088346.888556, cur_end:1744088347.167181, duration(s):0.278625, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):90.911003
[Allreduce] id:0098, cur_start:1744088347.167441, cur_end:1744088347.431663, duration(s):0.264222, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.698310
[Allreduce] id:0099, cur_start:1744088347.431883, cur_end:1744088347.719726, duration(s):0.287843, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):87.999632
[Allreduce] id:0100, cur_start:1744088347.719963, cur_end:1744088348.000947, duration(s):0.280984, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.122900
[Allreduce] id:0101, cur_start:1744088348.001251, cur_end:1744088348.285769, duration(s):0.284518, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):89.028034
[Allreduce] id:0102, cur_start:1744088348.286008, cur_end:1744088348.551136, duration(s):0.265128, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.436215
[Allreduce] id:0103, cur_start:1744088348.551388, cur_end:1744088348.821082, duration(s):0.269694, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):93.921549
[Allreduce] id:0104, cur_start:1744088348.821338, cur_end:1744088349.095219, duration(s):0.273881, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):73.993380
[Allreduce] id:0105, cur_start:1744088349.095441, cur_end:1744088349.370637, duration(s):0.275196, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.043773
[Allreduce] id:0106, cur_start:1744088349.370976, cur_end:1744088349.643226, duration(s):0.272250, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.436661
[Allreduce] id:0107, cur_start:1744088349.643464, cur_end:1744088349.903717, duration(s):0.260253, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):97.328669
[Allreduce] id:0108, cur_start:1744088349.904081, cur_end:1744088350.189572, duration(s):0.285491, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):70.984307
[Allreduce] id:0109, cur_start:1744088350.189930, cur_end:1744088350.456564, duration(s):0.266634, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):94.999430
[Allreduce] id:0110, cur_start:1744088350.456838, cur_end:1744088350.747473, duration(s):0.290635, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.727944
[Allreduce] id:0111, cur_start:1744088350.747697, cur_end:1744088351.015249, duration(s):0.267552, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):94.673477
[Allreduce] id:0112, cur_start:1744088351.015476, cur_end:1744088351.311021, duration(s):0.295545, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):68.569527
[Allreduce] id:0113, cur_start:1744088351.311252, cur_end:1744088351.562925, duration(s):0.251673, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):100.646784
[Allreduce] id:0114, cur_start:1744088351.563145, cur_end:1744088351.834140, duration(s):0.270995, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.781383
[Allreduce] id:0115, cur_start:1744088351.834386, cur_end:1744088352.119031, duration(s):0.284645, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):88.988312
[Allreduce] id:0116, cur_start:1744088352.119274, cur_end:1744088352.427599, duration(s):0.308325, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):65.727336
[Allreduce] id:0117, cur_start:1744088352.427944, cur_end:1744088352.668658, duration(s):0.240714, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):105.228936
[Allreduce] id:0118, cur_start:1744088352.668984, cur_end:1744088352.942305, duration(s):0.273321, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.144983
[Allreduce] id:0119, cur_start:1744088352.942575, cur_end:1744088353.218845, duration(s):0.276270, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):91.685953
[Allreduce] id:0120, cur_start:1744088353.219084, cur_end:1744088353.474473, duration(s):0.255389, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):79.351033
[Allreduce] id:0121, cur_start:1744088353.474739, cur_end:1744088353.757607, duration(s):0.282868, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):89.547344
[Allreduce] id:0122, cur_start:1744088353.757898, cur_end:1744088353.783698, duration(s):0.025800, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):207.292424
[Allreduce] id:0123, cur_start:1744088354.127730, cur_end:1744088354.143364, duration(s):0.015634, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000122
[Allreduce] id:0124, cur_start:1744088367.660897, cur_end:1744088368.777531, duration(s):1.116634, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):4.596738
[Allreduce] id:0125, cur_start:1744088368.777813, cur_end:1744088369.137595, duration(s):0.359782, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):56.302405
[Allreduce] id:0126, cur_start:1744088369.137860, cur_end:1744088369.410826, duration(s):0.272966, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.795726
[Allreduce] id:0127, cur_start:1744088369.411130, cur_end:1744088369.685332, duration(s):0.274202, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):73.906758
[Allreduce] id:0128, cur_start:1744088369.685572, cur_end:1744088369.951649, duration(s):0.266077, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):95.198300
[Allreduce] id:0129, cur_start:1744088369.951889, cur_end:1744088370.268654, duration(s):0.316765, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):63.976073
[Allreduce] id:0130, cur_start:1744088370.268877, cur_end:1744088370.494053, duration(s):0.225176, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.490133
[Allreduce] id:0131, cur_start:1744088370.494313, cur_end:1744088370.772854, duration(s):0.278541, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.755468
[Allreduce] id:0132, cur_start:1744088370.773088, cur_end:1744088371.051555, duration(s):0.278467, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):90.962585
[Allreduce] id:0133, cur_start:1744088371.051886, cur_end:1744088371.350325, duration(s):0.298439, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):67.904600
[Allreduce] id:0134, cur_start:1744088371.350611, cur_end:1744088371.607799, duration(s):0.257188, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):98.488569
[Allreduce] id:0135, cur_start:1744088371.608061, cur_end:1744088371.891737, duration(s):0.283676, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):71.438475
[Allreduce] id:0136, cur_start:1744088371.892023, cur_end:1744088372.193389, duration(s):0.301366, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):84.050882
[Allreduce] id:0137, cur_start:1744088372.193659, cur_end:1744088372.469420, duration(s):0.275761, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):73.488930
[Allreduce] id:0138, cur_start:1744088372.469660, cur_end:1744088372.738557, duration(s):0.268897, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):94.199928
[Allreduce] id:0139, cur_start:1744088372.738779, cur_end:1744088373.017059, duration(s):0.278280, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.823706
[Allreduce] id:0140, cur_start:1744088373.017290, cur_end:1744088373.299336, duration(s):0.282046, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):89.808322
[Allreduce] id:0141, cur_start:1744088373.299712, cur_end:1744088373.589294, duration(s):0.289582, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):69.981494
[Allreduce] id:0142, cur_start:1744088373.589625, cur_end:1744088373.864597, duration(s):0.274972, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.118754
[Allreduce] id:0143, cur_start:1744088373.864927, cur_end:1744088374.131015, duration(s):0.266088, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.160446
[Allreduce] id:0144, cur_start:1744088374.131319, cur_end:1744088374.405420, duration(s):0.274101, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):92.411477
[Allreduce] id:0145, cur_start:1744088374.405658, cur_end:1744088374.679469, duration(s):0.273811, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.012296
[Allreduce] id:0146, cur_start:1744088374.679769, cur_end:1744088374.980486, duration(s):0.300717, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):84.232279
[Allreduce] id:0147, cur_start:1744088374.980718, cur_end:1744088375.246799, duration(s):0.266081, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.162450
[Allreduce] id:0148, cur_start:1744088375.247042, cur_end:1744088375.542866, duration(s):0.295824, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):85.625501
[Allreduce] id:0149, cur_start:1744088375.543104, cur_end:1744088375.815661, duration(s):0.272557, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):74.352817
[Allreduce] id:0150, cur_start:1744088375.815893, cur_end:1744088376.103988, duration(s):0.288095, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):87.922658
[Allreduce] id:0151, cur_start:1744088376.104262, cur_end:1744088376.406566, duration(s):0.302304, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):67.036430
