[Allreduce] id:0001, cur_start:1744006276.323622, cur_end:1744006278.455062, duration(s):2.131440, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000130
[Allreduce] id:0017, cur_start:1744006319.979186, cur_end:1744006320.091506, duration(s):0.112320, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):90.212700
[Allreduce] id:0018, cur_start:1744006320.091667, cur_end:1744006320.187183, duration(s):0.095516, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):132.595995
[Allreduce] id:0019, cur_start:1744006320.187458, cur_end:1744006320.270213, duration(s):0.082755, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):122.442033
[Allreduce] id:0020, cur_start:1744006320.270453, cur_end:1744006320.384108, duration(s):0.113655, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):111.434069
[Allreduce] id:0021, cur_start:1744006320.384495, cur_end:1744006320.477153, duration(s):0.092658, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):109.355808
[Allreduce] id:0022, cur_start:1744006320.477342, cur_end:1744006320.576948, duration(s):0.099606, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):127.151367
[Allreduce] id:0023, cur_start:1744006320.577295, cur_end:1744006320.685520, duration(s):0.108225, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):93.626153
[Allreduce] id:0024, cur_start:1744006320.685688, cur_end:1744006321.032845, duration(s):0.347157, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.482165
[Allreduce] id:0025, cur_start:1744006321.033261, cur_end:1744006321.132076, duration(s):0.098815, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):102.542027
[Allreduce] id:0026, cur_start:1744006321.132368, cur_end:1744006321.196472, duration(s):0.064104, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):197.570184
[Allreduce] id:0027, cur_start:1744006321.196797, cur_end:1744006321.274789, duration(s):0.077992, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):129.919613
[Allreduce] id:0028, cur_start:1744006321.274984, cur_end:1744006321.341286, duration(s):0.066302, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):191.020468
[Allreduce] id:0029, cur_start:1744006321.341637, cur_end:1744006321.400542, duration(s):0.058905, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):172.017493
[Allreduce] id:0030, cur_start:1744006321.400776, cur_end:1744006321.474118, duration(s):0.073342, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):172.684670
[Allreduce] id:0031, cur_start:1744006321.474448, cur_end:1744006321.530981, duration(s):0.056533, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):179.234968
[Allreduce] id:0032, cur_start:1744006321.531230, cur_end:1744006321.591188, duration(s):0.059958, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):211.231847
[Allreduce] id:0033, cur_start:1744006321.591413, cur_end:1744006321.670024, duration(s):0.078611, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):128.896598
[Allreduce] id:0034, cur_start:1744006321.670261, cur_end:1744006321.787557, duration(s):0.117296, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):107.975030
[Allreduce] id:0035, cur_start:1744006321.787933, cur_end:1744006321.877211, duration(s):0.089278, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):113.495939
[Allreduce] id:0036, cur_start:1744006321.877478, cur_end:1744006321.998224, duration(s):0.120746, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):104.889926
[Allreduce] id:0037, cur_start:1744006321.998531, cur_end:1744006322.095436, duration(s):0.096905, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):104.563133
[Allreduce] id:0038, cur_start:1744006322.095812, cur_end:1744006322.198751, duration(s):0.102939, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):123.034409
[Allreduce] id:0039, cur_start:1744006322.199065, cur_end:1744006322.290154, duration(s):0.091089, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):111.239452
[Allreduce] id:0040, cur_start:1744006322.290396, cur_end:1744006322.393516, duration(s):0.103120, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):122.818455
[Allreduce] id:0041, cur_start:1744006322.393771, cur_end:1744006322.790023, duration(s):0.396252, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):25.571329
[Allreduce] id:0042, cur_start:1744006322.790357, cur_end:1744006322.858536, duration(s):0.068179, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):185.761584
[Allreduce] id:0043, cur_start:1744006322.858945, cur_end:1744006322.914974, duration(s):0.056029, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):180.847247
[Allreduce] id:0044, cur_start:1744006322.915367, cur_end:1744006322.975723, duration(s):0.060356, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):209.838940
[Allreduce] id:0045, cur_start:1744006322.976108, cur_end:1744006323.036103, duration(s):0.059995, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):168.892248
[Allreduce] id:0046, cur_start:1744006323.036419, cur_end:1744006323.102573, duration(s):0.066154, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):191.447820
[Allreduce] id:0047, cur_start:1744006323.102838, cur_end:1744006323.192812, duration(s):0.089974, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):112.617983
[Allreduce] id:0048, cur_start:1744006323.193248, cur_end:1744006323.268266, duration(s):0.075018, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):168.826669
[Allreduce] id:0049, cur_start:1744006323.268521, cur_end:1744006323.333432, duration(s):0.064911, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):156.101284
[Allreduce] id:0050, cur_start:1744006323.333639, cur_end:1744006323.441327, duration(s):0.107688, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):117.608638
[Allreduce] id:0051, cur_start:1744006323.441644, cur_end:1744006323.569435, duration(s):0.127791, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):79.291111
[Allreduce] id:0052, cur_start:1744006323.569622, cur_end:1744006323.667736, duration(s):0.098114, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):129.084932
[Allreduce] id:0053, cur_start:1744006323.668069, cur_end:1744006323.877205, duration(s):0.209136, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):48.450245
[Allreduce] id:0054, cur_start:1744006323.877458, cur_end:1744006323.958957, duration(s):0.081499, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):155.401159
[Allreduce] id:0055, cur_start:1744006323.959173, cur_end:1744006324.652699, duration(s):0.693526, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):14.610397
[Allreduce] id:0056, cur_start:1744006324.652887, cur_end:1744006324.725016, duration(s):0.072129, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):175.588724
[Allreduce] id:0057, cur_start:1744006324.725217, cur_end:1744006324.986747, duration(s):0.261530, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.743893
[Allreduce] id:0058, cur_start:1744006324.986983, cur_end:1744006325.063022, duration(s):0.076039, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):166.559779
[Allreduce] id:0059, cur_start:1744006325.063277, cur_end:1744006325.626804, duration(s):0.563527, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):17.980843
[Allreduce] id:0060, cur_start:1744006325.627022, cur_end:1744006325.709941, duration(s):0.082919, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):152.739891
[Allreduce] id:0061, cur_start:1744006325.710144, cur_end:1744006326.434146, duration(s):0.724002, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):13.995390
[Allreduce] id:0062, cur_start:1744006326.434358, cur_end:1744006326.477878, duration(s):0.043520, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):291.016523
[Allreduce] id:0063, cur_start:1744006326.478197, cur_end:1744006326.507234, duration(s):0.029037, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):92.091892
[Allreduce] id:0064, cur_start:1744006327.056624, cur_end:1744006327.064142, duration(s):0.007518, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000127
[Allreduce] id:0065, cur_start:1744006332.498463, cur_end:1744006333.685223, duration(s):1.186760, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):2.162558
[Allreduce] id:0066, cur_start:1744006333.685622, cur_end:1744006333.883408, duration(s):0.197786, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):51.208356
[Allreduce] id:0067, cur_start:1744006333.883724, cur_end:1744006334.006355, duration(s):0.122631, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):103.277630
[Allreduce] id:0068, cur_start:1744006334.006562, cur_end:1744006334.124752, duration(s):0.118190, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):85.732214
[Allreduce] id:0069, cur_start:1744006334.124941, cur_end:1744006334.223145, duration(s):0.098204, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):128.966631
[Allreduce] id:0070, cur_start:1744006334.223539, cur_end:1744006334.315661, duration(s):0.092122, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):109.992080
[Allreduce] id:0071, cur_start:1744006334.316011, cur_end:1744006334.419325, duration(s):0.103314, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):122.587830
[Allreduce] id:0072, cur_start:1744006334.419538, cur_end:1744006334.533938, duration(s):0.114400, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):88.572469
[Allreduce] id:0073, cur_start:1744006334.534188, cur_end:1744006334.631394, duration(s):0.097206, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):130.290713
[Allreduce] id:0074, cur_start:1744006334.631757, cur_end:1744006334.744172, duration(s):0.112415, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):90.136462
[Allreduce] id:0075, cur_start:1744006334.744397, cur_end:1744006334.846640, duration(s):0.102243, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):123.871943
[Allreduce] id:0076, cur_start:1744006334.846999, cur_end:1744006334.970819, duration(s):0.123820, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):81.834037
[Allreduce] id:0077, cur_start:1744006334.971009, cur_end:1744006335.069646, duration(s):0.098637, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):128.400489
[Allreduce] id:0078, cur_start:1744006335.069882, cur_end:1744006335.177037, duration(s):0.107155, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):94.561060
[Allreduce] id:0079, cur_start:1744006335.177280, cur_end:1744006335.493363, duration(s):0.316083, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.068713
[Allreduce] id:0080, cur_start:1744006335.493676, cur_end:1744006335.583133, duration(s):0.089457, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):113.268838
[Allreduce] id:0081, cur_start:1744006335.583344, cur_end:1744006335.641546, duration(s):0.058202, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):217.604877
[Allreduce] id:0082, cur_start:1744006335.641717, cur_end:1744006335.709968, duration(s):0.068251, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):148.462153
[Allreduce] id:0083, cur_start:1744006335.710124, cur_end:1744006335.775037, duration(s):0.064913, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):195.107899
[Allreduce] id:0084, cur_start:1744006335.775375, cur_end:1744006335.837147, duration(s):0.061772, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):164.033712
[Allreduce] id:0085, cur_start:1744006335.837342, cur_end:1744006335.901754, duration(s):0.064412, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):196.625459
[Allreduce] id:0086, cur_start:1744006335.901951, cur_end:1744006335.961746, duration(s):0.059795, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):169.457152
[Allreduce] id:0087, cur_start:1744006335.961960, cur_end:1744006336.079306, duration(s):0.117346, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):107.929022
[Allreduce] id:0088, cur_start:1744006336.079648, cur_end:1744006336.165256, duration(s):0.085608, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):118.361490
[Allreduce] id:0089, cur_start:1744006336.165428, cur_end:1744006336.259227, duration(s):0.093799, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):135.023178
[Allreduce] id:0090, cur_start:1744006336.259619, cur_end:1744006336.365193, duration(s):0.105574, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.977139
[Allreduce] id:0091, cur_start:1744006336.365475, cur_end:1744006336.457494, duration(s):0.092019, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):137.635043
[Allreduce] id:0092, cur_start:1744006336.457663, cur_end:1744006336.601849, duration(s):0.144186, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):70.275134
[Allreduce] id:0093, cur_start:1744006336.602157, cur_end:1744006336.694381, duration(s):0.092224, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):137.329102
[Allreduce] id:0094, cur_start:1744006336.694663, cur_end:1744006336.806536, duration(s):0.111873, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):90.573154
[Allreduce] id:0095, cur_start:1744006336.806980, cur_end:1744006336.917576, duration(s):0.110596, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):114.516249
[Allreduce] id:0096, cur_start:1744006336.917894, cur_end:1744006337.247478, duration(s):0.329584, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.743878
[Allreduce] id:0097, cur_start:1744006337.247635, cur_end:1744006337.308126, duration(s):0.060491, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):209.370635
[Allreduce] id:0098, cur_start:1744006337.308530, cur_end:1744006337.365371, duration(s):0.056841, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):178.263761
[Allreduce] id:0099, cur_start:1744006337.365623, cur_end:1744006337.425622, duration(s):0.059999, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):211.087503
[Allreduce] id:0100, cur_start:1744006337.426011, cur_end:1744006337.485971, duration(s):0.059960, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):168.990834
[Allreduce] id:0101, cur_start:1744006337.486326, cur_end:1744006337.553631, duration(s):0.067305, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):188.173822
[Allreduce] id:0102, cur_start:1744006337.553990, cur_end:1744006337.660633, duration(s):0.106643, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.015054
[Allreduce] id:0103, cur_start:1744006337.660847, cur_end:1744006337.755946, duration(s):0.095099, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):133.177416
[Allreduce] id:0104, cur_start:1744006337.756172, cur_end:1744006337.847529, duration(s):0.091357, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):110.913126
[Allreduce] id:0105, cur_start:1744006337.847917, cur_end:1744006337.942140, duration(s):0.094223, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):134.415579
[Allreduce] id:0106, cur_start:1744006337.942481, cur_end:1744006338.043236, duration(s):0.100755, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):100.567619
[Allreduce] id:0107, cur_start:1744006338.043558, cur_end:1744006338.143080, duration(s):0.099522, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):127.258687
[Allreduce] id:0108, cur_start:1744006338.143363, cur_end:1744006338.253009, duration(s):0.109646, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):92.412769
[Allreduce] id:0109, cur_start:1744006338.253220, cur_end:1744006338.336443, duration(s):0.083223, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):152.181958
[Allreduce] id:0110, cur_start:1744006338.336660, cur_end:1744006338.435198, duration(s):0.098538, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):102.830283
[Allreduce] id:0111, cur_start:1744006338.435455, cur_end:1744006338.533786, duration(s):0.098331, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):128.800064
[Allreduce] id:0112, cur_start:1744006338.534066, cur_end:1744006338.618444, duration(s):0.084378, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):120.086876
[Allreduce] id:0113, cur_start:1744006338.618646, cur_end:1744006338.702170, duration(s):0.083524, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):151.633531
[Allreduce] id:0114, cur_start:1744006338.702387, cur_end:1744006338.953757, duration(s):0.251370, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):40.309864
[Allreduce] id:0115, cur_start:1744006338.953953, cur_end:1744006338.997820, duration(s):0.043867, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):288.714502
[Allreduce] id:0116, cur_start:1744006338.998163, cur_end:1744006339.119037, duration(s):0.120874, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):83.828536
[Allreduce] id:0117, cur_start:1744006339.119239, cur_end:1744006339.208357, duration(s):0.089118, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):142.115387
[Allreduce] id:0118, cur_start:1744006339.208716, cur_end:1744006339.912069, duration(s):0.703353, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):14.406266
[Allreduce] id:0119, cur_start:1744006339.912268, cur_end:1744006339.989882, duration(s):0.077614, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):163.179827
[Allreduce] id:0120, cur_start:1744006339.990186, cur_end:1744006340.712856, duration(s):0.722670, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):14.021186
[Allreduce] id:0121, cur_start:1744006340.713055, cur_end:1744006340.771867, duration(s):0.058812, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):215.347872
[Allreduce] id:0122, cur_start:1744006340.772285, cur_end:1744006340.777599, duration(s):0.005314, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):503.212696
[Allreduce] id:0123, cur_start:1744006341.323130, cur_end:1744006341.331450, duration(s):0.008320, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000115
[Allreduce] id:0124, cur_start:1744006347.012658, cur_end:1744006348.547037, duration(s):1.534379, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):1.672622
[Allreduce] id:0125, cur_start:1744006348.547505, cur_end:1744006348.736965, duration(s):0.189460, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):53.458756
[Allreduce] id:0126, cur_start:1744006348.737208, cur_end:1744006348.891361, duration(s):0.154153, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):82.158888
[Allreduce] id:0127, cur_start:1744006348.891771, cur_end:1744006349.031474, duration(s):0.139703, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):72.530228
[Allreduce] id:0128, cur_start:1744006349.031781, cur_end:1744006349.194169, duration(s):0.162388, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):77.992457
[Allreduce] id:0129, cur_start:1744006349.194610, cur_end:1744006349.272629, duration(s):0.078019, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):129.874651
[Allreduce] id:0130, cur_start:1744006349.272827, cur_end:1744006349.695849, duration(s):0.423022, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):29.939434
[Allreduce] id:0131, cur_start:1744006349.696080, cur_end:1744006349.762026, duration(s):0.065946, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):153.651327
[Allreduce] id:0132, cur_start:1744006349.762254, cur_end:1744006349.867855, duration(s):0.105601, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):119.932946
[Allreduce] id:0133, cur_start:1744006349.868199, cur_end:1744006350.000305, duration(s):0.132106, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):76.701213
[Allreduce] id:0134, cur_start:1744006350.000548, cur_end:1744006350.121992, duration(s):0.121444, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):104.287071
[Allreduce] id:0135, cur_start:1744006350.122354, cur_end:1744006350.173456, duration(s):0.051102, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):198.283637
[Allreduce] id:0136, cur_start:1744006350.173663, cur_end:1744006350.276335, duration(s):0.102672, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):123.354362
[Allreduce] id:0137, cur_start:1744006350.276839, cur_end:1744006350.338073, duration(s):0.061234, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):165.474907
[Allreduce] id:0138, cur_start:1744006350.338336, cur_end:1744006350.411191, duration(s):0.072855, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):173.838982
[Allreduce] id:0139, cur_start:1744006350.411744, cur_end:1744006350.471288, duration(s):0.059544, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):170.171477
[Allreduce] id:0140, cur_start:1744006350.471528, cur_end:1744006350.547654, duration(s):0.076126, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):166.369428
[Allreduce] id:0141, cur_start:1744006350.548069, cur_end:1744006350.600458, duration(s):0.052389, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):193.412557
[Allreduce] id:0142, cur_start:1744006350.600687, cur_end:1744006350.656491, duration(s):0.055804, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):226.955757
[Allreduce] id:0143, cur_start:1744006350.656769, cur_end:1744006350.727874, duration(s):0.071105, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):142.503206
[Allreduce] id:0144, cur_start:1744006350.728180, cur_end:1744006350.831029, duration(s):0.102849, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):123.142073
[Allreduce] id:0145, cur_start:1744006350.831425, cur_end:1744006350.932983, duration(s):0.101558, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):99.772450
[Allreduce] id:0146, cur_start:1744006350.933447, cur_end:1744006351.040613, duration(s):0.107166, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):118.181504
[Allreduce] id:0147, cur_start:1744006351.040872, cur_end:1744006351.153533, duration(s):0.112661, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):89.939646
[Allreduce] id:0148, cur_start:1744006351.153893, cur_end:1744006351.492800, duration(s):0.338907, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.370249
[Allreduce] id:0149, cur_start:1744006351.493113, cur_end:1744006351.550288, duration(s):0.057175, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):177.222395
[Allreduce] id:0150, cur_start:1744006351.550516, cur_end:1744006351.604564, duration(s):0.054048, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):234.329468
[Allreduce] id:0151, cur_start:1744006351.604761, cur_end:1744006351.661293, duration(s):0.056532, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):179.238138
