[Allreduce] id:0001, cur_start:1743602133.503419, cur_end:1743602158.195539, duration(s):24.692120, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.000011
[Allreduce] id:0016, cur_start:1743602245.591691, cur_end:1743602245.987465, duration(s):0.395774, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.000685
[Allreduce] id:0017, cur_start:1743602245.987649, cur_end:1743602246.367625, duration(s):0.379976, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):26.666659
[Allreduce] id:0018, cur_start:1743602246.367767, cur_end:1743602246.883715, duration(s):0.515948, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):24.547123
[Allreduce] id:0019, cur_start:1743602246.883881, cur_end:1743602247.295200, duration(s):0.411319, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):24.634628
[Allreduce] id:0020, cur_start:1743602247.295353, cur_end:1743602247.688567, duration(s):0.393214, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.209024
[Allreduce] id:0021, cur_start:1743602247.688719, cur_end:1743602248.009819, duration(s):0.321100, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.556183
[Allreduce] id:0022, cur_start:1743602248.009961, cur_end:1743602248.406631, duration(s):0.396670, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.928402
[Allreduce] id:0023, cur_start:1743602248.406789, cur_end:1743602248.822454, duration(s):0.415665, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):24.377059
[Allreduce] id:0024, cur_start:1743602248.822597, cur_end:1743602249.251874, duration(s):0.429277, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):29.503186
[Allreduce] id:0025, cur_start:1743602249.252041, cur_end:1743602249.591167, duration(s):0.339126, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):29.878837
[Allreduce] id:0026, cur_start:1743602249.591380, cur_end:1743602249.992867, duration(s):0.401487, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.545328
[Allreduce] id:0027, cur_start:1743602249.993018, cur_end:1743602250.354336, duration(s):0.361318, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):28.043691
[Allreduce] id:0028, cur_start:1743602250.354488, cur_end:1743602250.795037, duration(s):0.440549, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):28.748310
[Allreduce] id:0029, cur_start:1743602250.795193, cur_end:1743602251.181644, duration(s):0.386451, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):26.219858
[Allreduce] id:0030, cur_start:1743602251.181784, cur_end:1743602251.539518, duration(s):0.357734, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.403509
[Allreduce] id:0031, cur_start:1743602251.539701, cur_end:1743602251.765853, duration(s):0.226152, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):44.804779
[Allreduce] id:0032, cur_start:1743602251.766062, cur_end:1743602252.051854, duration(s):0.285792, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):44.315583
[Allreduce] id:0033, cur_start:1743602252.052069, cur_end:1743602253.069624, duration(s):1.017555, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.957880
[Allreduce] id:0034, cur_start:1743602253.069825, cur_end:1743602253.464730, duration(s):0.394905, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):32.071103
[Allreduce] id:0035, cur_start:1743602253.464935, cur_end:1743602254.559137, duration(s):1.094202, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.260347
[Allreduce] id:0036, cur_start:1743602254.559332, cur_end:1743602254.976570, duration(s):0.417238, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.354472
[Allreduce] id:0037, cur_start:1743602254.976808, cur_end:1743602255.923140, duration(s):0.946332, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):10.707331
[Allreduce] id:0038, cur_start:1743602255.923335, cur_end:1743602256.276773, duration(s):0.353438, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.833835
[Allreduce] id:0039, cur_start:1743602256.277000, cur_end:1743602257.327025, duration(s):1.050025, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.649952
[Allreduce] id:0040, cur_start:1743602257.327237, cur_end:1743602257.732672, duration(s):0.405435, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.238149
[Allreduce] id:0041, cur_start:1743602257.732879, cur_end:1743602258.978141, duration(s):1.245262, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.136995
[Allreduce] id:0042, cur_start:1743602258.978324, cur_end:1743602259.345332, duration(s):0.367008, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.508891
[Allreduce] id:0043, cur_start:1743602259.345519, cur_end:1743602260.546396, duration(s):1.200877, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.437742
[Allreduce] id:0044, cur_start:1743602260.546579, cur_end:1743602260.773508, duration(s):0.226929, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):55.810580
[Allreduce] id:0045, cur_start:1743602260.773691, cur_end:1743602262.172570, duration(s):1.398879, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.243436
[Allreduce] id:0046, cur_start:1743602262.172775, cur_end:1743602262.473434, duration(s):0.300659, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.124264
[Allreduce] id:0047, cur_start:1743602262.473646, cur_end:1743602263.599866, duration(s):1.126220, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.997079
[Allreduce] id:0048, cur_start:1743602263.600053, cur_end:1743602263.925737, duration(s):0.325684, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.887508
[Allreduce] id:0049, cur_start:1743602263.925955, cur_end:1743602265.044726, duration(s):1.118771, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):9.056983
[Allreduce] id:0050, cur_start:1743602265.044950, cur_end:1743602265.361162, duration(s):0.316212, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.052367
[Allreduce] id:0051, cur_start:1743602265.361344, cur_end:1743602266.626378, duration(s):1.265034, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.009817
[Allreduce] id:0052, cur_start:1743602266.626569, cur_end:1743602266.925057, duration(s):0.298488, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.430647
[Allreduce] id:0053, cur_start:1743602266.925253, cur_end:1743602268.244808, duration(s):1.319555, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.678869
[Allreduce] id:0054, cur_start:1743602268.245002, cur_end:1743602268.589699, duration(s):0.344697, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.742528
[Allreduce] id:0055, cur_start:1743602268.589873, cur_end:1743602269.845690, duration(s):1.255817, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.068604
[Allreduce] id:0056, cur_start:1743602269.845899, cur_end:1743602270.189426, duration(s):0.343527, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.867667
[Allreduce] id:0057, cur_start:1743602270.189634, cur_end:1743602271.382840, duration(s):1.193206, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.491987
[Allreduce] id:0058, cur_start:1743602271.383033, cur_end:1743602271.706635, duration(s):0.323602, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.137703
[Allreduce] id:0059, cur_start:1743602271.706823, cur_end:1743602272.954085, duration(s):1.247262, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.123947
[Allreduce] id:0060, cur_start:1743602272.954281, cur_end:1743602273.261790, duration(s):0.307509, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.185913
[Allreduce] id:0061, cur_start:1743602273.261969, cur_end:1743602274.512828, duration(s):1.250859, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.100586
[Allreduce] id:0062, cur_start:1743602274.513014, cur_end:1743602274.707981, duration(s):0.194967, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):64.959911
[Allreduce] id:0063, cur_start:1743602274.708175, cur_end:1743602274.761543, duration(s):0.053368, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):50.106286
[Allreduce] id:0064, cur_start:1743602275.253294, cur_end:1743602275.284474, duration(s):0.031180, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000031
[Allreduce] id:0065, cur_start:1743602282.497049, cur_end:1743602287.212917, duration(s):4.715868, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.544213
[Allreduce] id:0066, cur_start:1743602287.213104, cur_end:1743602287.948590, duration(s):0.735486, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):13.770889
[Allreduce] id:0067, cur_start:1743602287.948723, cur_end:1743602288.279198, duration(s):0.330475, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.323743
[Allreduce] id:0068, cur_start:1743602288.279344, cur_end:1743602288.619169, duration(s):0.339825, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):29.817378
[Allreduce] id:0069, cur_start:1743602288.619328, cur_end:1743602288.905394, duration(s):0.286066, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):44.273136
[Allreduce] id:0070, cur_start:1743602288.905534, cur_end:1743602289.168522, duration(s):0.262988, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.529098
[Allreduce] id:0071, cur_start:1743602289.168682, cur_end:1743602289.475861, duration(s):0.307179, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.230159
[Allreduce] id:0072, cur_start:1743602289.476004, cur_end:1743602289.778835, duration(s):0.302831, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.459885
[Allreduce] id:0073, cur_start:1743602289.778993, cur_end:1743602290.071927, duration(s):0.292934, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):43.235128
[Allreduce] id:0074, cur_start:1743602290.072122, cur_end:1743602290.339803, duration(s):0.267681, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.853603
[Allreduce] id:0075, cur_start:1743602290.339957, cur_end:1743602290.666243, duration(s):0.326286, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):38.815760
[Allreduce] id:0076, cur_start:1743602290.666448, cur_end:1743602290.946980, duration(s):0.280532, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.119553
[Allreduce] id:0077, cur_start:1743602290.947149, cur_end:1743602291.236541, duration(s):0.289392, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):43.764303
[Allreduce] id:0078, cur_start:1743602291.236689, cur_end:1743602291.526469, duration(s):0.289780, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.966838
[Allreduce] id:0079, cur_start:1743602291.526610, cur_end:1743602291.833194, duration(s):0.306584, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.310176
[Allreduce] id:0080, cur_start:1743602291.833338, cur_end:1743602292.098849, duration(s):0.265511, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.162978
[Allreduce] id:0081, cur_start:1743602292.099008, cur_end:1743602292.463083, duration(s):0.364075, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):34.786896
[Allreduce] id:0082, cur_start:1743602292.463261, cur_end:1743602292.716074, duration(s):0.252813, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):40.079784
[Allreduce] id:0083, cur_start:1743602292.716230, cur_end:1743602293.032397, duration(s):0.316167, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.058068
[Allreduce] id:0084, cur_start:1743602293.032527, cur_end:1743602293.369236, duration(s):0.336709, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):30.093316
[Allreduce] id:0085, cur_start:1743602293.369401, cur_end:1743602293.681855, duration(s):0.312454, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.534092
[Allreduce] id:0086, cur_start:1743602293.682027, cur_end:1743602293.967401, duration(s):0.285374, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.506705
[Allreduce] id:0087, cur_start:1743602293.967558, cur_end:1743602294.371663, duration(s):0.404105, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):31.340961
[Allreduce] id:0088, cur_start:1743602294.371797, cur_end:1743602294.794141, duration(s):0.422344, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):23.991558
[Allreduce] id:0089, cur_start:1743602294.801695, cur_end:1743602295.112834, duration(s):0.311139, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.705405
[Allreduce] id:0090, cur_start:1743602295.113026, cur_end:1743602295.394055, duration(s):0.281029, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.055675
[Allreduce] id:0091, cur_start:1743602295.394242, cur_end:1743602295.743889, duration(s):0.349647, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.222359
[Allreduce] id:0092, cur_start:1743602295.744073, cur_end:1743602296.023537, duration(s):0.279464, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.257587
[Allreduce] id:0093, cur_start:1743602296.023687, cur_end:1743602296.361828, duration(s):0.338141, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.454905
[Allreduce] id:0094, cur_start:1743602296.361995, cur_end:1743602296.643528, duration(s):0.281533, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.991129
[Allreduce] id:0095, cur_start:1743602296.643690, cur_end:1743602296.995258, duration(s):0.351568, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.024436
[Allreduce] id:0096, cur_start:1743602296.995459, cur_end:1743602297.291234, duration(s):0.295775, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):34.258103
[Allreduce] id:0097, cur_start:1743602297.291407, cur_end:1743602297.599965, duration(s):0.308558, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.045894
[Allreduce] id:0098, cur_start:1743602297.600219, cur_end:1743602297.883232, duration(s):0.283013, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.802915
[Allreduce] id:0099, cur_start:1743602297.883383, cur_end:1743602298.167255, duration(s):0.283872, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):44.615316
[Allreduce] id:0100, cur_start:1743602298.167472, cur_end:1743602298.472088, duration(s):0.304616, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):33.263816
[Allreduce] id:0101, cur_start:1743602298.472228, cur_end:1743602298.783851, duration(s):0.311623, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.642183
[Allreduce] id:0102, cur_start:1743602298.784014, cur_end:1743602299.056171, duration(s):0.272157, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.231048
[Allreduce] id:0103, cur_start:1743602299.056306, cur_end:1743602299.325455, duration(s):0.269149, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.055865
[Allreduce] id:0104, cur_start:1743602299.325674, cur_end:1743602300.635545, duration(s):1.309871, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.735640
[Allreduce] id:0105, cur_start:1743602300.635778, cur_end:1743602300.878362, duration(s):0.242584, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):52.208880
[Allreduce] id:0106, cur_start:1743602300.878594, cur_end:1743602302.223095, duration(s):1.344501, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.536395
[Allreduce] id:0107, cur_start:1743602302.223326, cur_end:1743602302.497102, duration(s):0.273776, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):46.260589
[Allreduce] id:0108, cur_start:1743602302.497323, cur_end:1743602303.825536, duration(s):1.328213, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.628814
[Allreduce] id:0109, cur_start:1743602303.825770, cur_end:1743602304.084741, duration(s):0.258971, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):48.905241
[Allreduce] id:0110, cur_start:1743602304.084963, cur_end:1743602305.390595, duration(s):1.305632, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.760755
[Allreduce] id:0111, cur_start:1743602305.390821, cur_end:1743602305.644639, duration(s):0.253818, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):49.898112
[Allreduce] id:0112, cur_start:1743602305.644894, cur_end:1743602306.996034, duration(s):1.351140, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.499364
[Allreduce] id:0113, cur_start:1743602306.996273, cur_end:1743602307.246002, duration(s):0.249729, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):50.715131
[Allreduce] id:0114, cur_start:1743602307.246258, cur_end:1743602308.468234, duration(s):1.221976, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.292054
[Allreduce] id:0115, cur_start:1743602308.468467, cur_end:1743602308.734199, duration(s):0.265732, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.660948
[Allreduce] id:0116, cur_start:1743602308.734431, cur_end:1743602310.002646, duration(s):1.268215, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.989726
[Allreduce] id:0117, cur_start:1743602310.002865, cur_end:1743602310.313985, duration(s):0.311120, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):40.707891
[Allreduce] id:0118, cur_start:1743602310.314220, cur_end:1743602311.454277, duration(s):1.140057, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):8.887881
[Allreduce] id:0119, cur_start:1743602311.454501, cur_end:1743602311.723668, duration(s):0.269167, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):47.052718
[Allreduce] id:0120, cur_start:1743602311.723905, cur_end:1743602313.058063, duration(s):1.334158, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):7.594820
[Allreduce] id:0121, cur_start:1743602313.058286, cur_end:1743602313.251426, duration(s):0.193140, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):65.574397
[Allreduce] id:0122, cur_start:1743602313.251710, cur_end:1743602313.282048, duration(s):0.030338, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):88.142668
[Allreduce] id:0123, cur_start:1743602313.767661, cur_end:1743602313.804148, duration(s):0.036487, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000026
[Allreduce] id:0124, cur_start:1743602320.745839, cur_end:1743602324.025129, duration(s):3.279290, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):0.782620
[Allreduce] id:0125, cur_start:1743602324.025369, cur_end:1743602324.747754, duration(s):0.722385, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):14.020634
[Allreduce] id:0126, cur_start:1743602324.747898, cur_end:1743602325.159201, duration(s):0.411303, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):30.792479
[Allreduce] id:0127, cur_start:1743602325.159471, cur_end:1743602325.431428, duration(s):0.271957, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.258428
[Allreduce] id:0128, cur_start:1743602325.431627, cur_end:1743602325.752546, duration(s):0.320919, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.464909
[Allreduce] id:0129, cur_start:1743602325.752715, cur_end:1743602326.031715, duration(s):0.279000, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.317887
[Allreduce] id:0130, cur_start:1743602326.031870, cur_end:1743602326.367880, duration(s):0.336010, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.692447
[Allreduce] id:0131, cur_start:1743602326.368060, cur_end:1743602326.652981, duration(s):0.284921, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):35.563158
[Allreduce] id:0132, cur_start:1743602326.653153, cur_end:1743602326.971308, duration(s):0.318155, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.807764
[Allreduce] id:0133, cur_start:1743602326.971492, cur_end:1743602327.233009, duration(s):0.261517, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.745819
[Allreduce] id:0134, cur_start:1743602327.233164, cur_end:1743602327.587252, duration(s):0.354088, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.768055
[Allreduce] id:0135, cur_start:1743602327.587442, cur_end:1743602327.858361, duration(s):0.270919, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):37.401181
[Allreduce] id:0136, cur_start:1743602327.858493, cur_end:1743602328.177947, duration(s):0.319454, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):39.645893
[Allreduce] id:0137, cur_start:1743602328.178132, cur_end:1743602328.529202, duration(s):0.351070, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):28.862308
[Allreduce] id:0138, cur_start:1743602328.529350, cur_end:1743602328.903644, duration(s):0.374294, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):33.837142
[Allreduce] id:0139, cur_start:1743602328.903781, cur_end:1743602329.218797, duration(s):0.315016, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):32.165637
[Allreduce] id:0140, cur_start:1743602329.218963, cur_end:1743602329.571093, duration(s):0.352130, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.966941
[Allreduce] id:0141, cur_start:1743602329.571235, cur_end:1743602329.993398, duration(s):0.422163, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):24.001844
[Allreduce] id:0142, cur_start:1743602329.993548, cur_end:1743602330.342606, duration(s):0.349058, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):36.283480
[Allreduce] id:0143, cur_start:1743602330.342741, cur_end:1743602330.655123, duration(s):0.312382, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):32.436858
[Allreduce] id:0144, cur_start:1743602330.655294, cur_end:1743602330.955271, duration(s):0.299977, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):42.220034
[Allreduce] id:0145, cur_start:1743602330.955438, cur_end:1743602331.235248, duration(s):0.279810, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):36.212753
[Allreduce] id:0146, cur_start:1743602331.235455, cur_end:1743602331.595527, duration(s):0.360072, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):35.173629
[Allreduce] id:0147, cur_start:1743602331.595703, cur_end:1743602331.856124, duration(s):0.260421, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):38.908884
[Allreduce] id:0148, cur_start:1743602331.856258, cur_end:1743602332.158947, duration(s):0.302689, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):41.841755
[Allreduce] id:0149, cur_start:1743602332.159089, cur_end:1743602332.479222, duration(s):0.320133, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):31.651502
[Allreduce] id:0150, cur_start:1743602332.479369, cur_end:1743602332.820470, duration(s):0.341101, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):37.129880
[Allreduce] id:0151, cur_start:1743602332.820617, cur_end:1743602333.073642, duration(s):0.253025, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):40.046203
