[Allreduce] id:0001, cur_start:1743940689.162964, cur_end:1743940689.438656, duration(s):0.275692, ele_sz(B):4, cnt:291, total(MB):0.001110, avg_bw(MB/s):0.001007
[Allreduce] id:0032, cur_start:1743940733.047416, cur_end:1743940733.144479, duration(s):0.097063, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):130.482667
[Allreduce] id:0033, cur_start:1743940733.144604, cur_end:1743940733.246510, duration(s):0.101906, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):99.431735
[Allreduce] id:0034, cur_start:1743940733.246740, cur_end:1743940733.369729, duration(s):0.122989, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):102.977007
[Allreduce] id:0035, cur_start:1743940733.369888, cur_end:1743940733.468969, duration(s):0.099081, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):102.266736
[Allreduce] id:0036, cur_start:1743940733.469109, cur_end:1743940733.570904, duration(s):0.101795, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):124.417104
[Allreduce] id:0037, cur_start:1743940733.571139, cur_end:1743940733.667341, duration(s):0.096202, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):105.327233
[Allreduce] id:0038, cur_start:1743940733.667480, cur_end:1743940733.767408, duration(s):0.099928, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):126.741645
[Allreduce] id:0039, cur_start:1743940733.767598, cur_end:1743940733.868830, duration(s):0.101232, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):100.093749
[Allreduce] id:0040, cur_start:1743940733.868994, cur_end:1743940733.987040, duration(s):0.118046, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):107.289015
[Allreduce] id:0041, cur_start:1743940733.987191, cur_end:1743940734.084398, duration(s):0.097207, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):104.238279
[Allreduce] id:0042, cur_start:1743940734.084567, cur_end:1743940734.196606, duration(s):0.112039, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):113.041343
[Allreduce] id:0043, cur_start:1743940734.196842, cur_end:1743940734.291603, duration(s):0.094761, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):106.928910
[Allreduce] id:0044, cur_start:1743940734.291737, cur_end:1743940734.401763, duration(s):0.110026, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):115.109511
[Allreduce] id:0045, cur_start:1743940734.401934, cur_end:1743940734.502481, duration(s):0.100547, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):100.775661
[Allreduce] id:0046, cur_start:1743940734.502623, cur_end:1743940734.610597, duration(s):0.107974, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):117.297118
[Allreduce] id:0047, cur_start:1743940734.610723, cur_end:1743940734.722608, duration(s):0.111885, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):90.563440
[Allreduce] id:0048, cur_start:1743940734.722758, cur_end:1743940734.823100, duration(s):0.100342, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):126.218723
[Allreduce] id:0049, cur_start:1743940734.823264, cur_end:1743940734.930512, duration(s):0.107248, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):94.479062
[Allreduce] id:0050, cur_start:1743940734.930740, cur_end:1743940735.036470, duration(s):0.105730, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):119.786617
[Allreduce] id:0051, cur_start:1743940735.036626, cur_end:1743940735.126678, duration(s):0.090052, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):112.520437
[Allreduce] id:0052, cur_start:1743940735.126850, cur_end:1743940735.234027, duration(s):0.107177, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):118.169375
[Allreduce] id:0053, cur_start:1743940735.234163, cur_end:1743940735.330017, duration(s):0.095854, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):105.709625
[Allreduce] id:0054, cur_start:1743940735.330209, cur_end:1743940735.432535, duration(s):0.102326, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):123.771466
[Allreduce] id:0055, cur_start:1743940735.432743, cur_end:1743940735.530570, duration(s):0.097827, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):103.577647
[Allreduce] id:0056, cur_start:1743940735.530725, cur_end:1743940735.643604, duration(s):0.112879, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.200135
[Allreduce] id:0057, cur_start:1743940735.643735, cur_end:1743940735.740055, duration(s):0.096320, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):105.198198
[Allreduce] id:0058, cur_start:1743940735.740222, cur_end:1743940735.842054, duration(s):0.101832, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):124.371897
[Allreduce] id:0059, cur_start:1743940735.842199, cur_end:1743940735.953453, duration(s):0.111254, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):91.077089
[Allreduce] id:0060, cur_start:1743940735.953639, cur_end:1743940736.060441, duration(s):0.106802, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):118.584287
[Allreduce] id:0061, cur_start:1743940736.060597, cur_end:1743940736.153321, duration(s):0.092724, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):109.277969
[Allreduce] id:0062, cur_start:1743940736.153505, cur_end:1743940736.248193, duration(s):0.094688, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):133.755482
[Allreduce] id:0063, cur_start:1743940736.248341, cur_end:1743940736.282690, duration(s):0.034349, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):77.850076
[Allreduce] id:0064, cur_start:1743940737.290408, cur_end:1743940737.303910, duration(s):0.013502, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000071
[Allreduce] id:0065, cur_start:1743940742.341386, cur_end:1743940743.034086, duration(s):0.692700, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):3.704976
[Allreduce] id:0066, cur_start:1743940743.034281, cur_end:1743940743.161180, duration(s):0.126899, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):79.813835
[Allreduce] id:0067, cur_start:1743940743.161315, cur_end:1743940743.282573, duration(s):0.121258, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):104.447039
[Allreduce] id:0068, cur_start:1743940743.282795, cur_end:1743940743.388556, duration(s):0.105761, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.807438
[Allreduce] id:0069, cur_start:1743940743.388686, cur_end:1743940743.496926, duration(s):0.108240, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):117.008861
[Allreduce] id:0070, cur_start:1743940743.497134, cur_end:1743940743.610455, duration(s):0.113321, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):89.415823
[Allreduce] id:0071, cur_start:1743940743.610580, cur_end:1743940743.738734, duration(s):0.128154, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):98.826717
[Allreduce] id:0072, cur_start:1743940743.738866, cur_end:1743940743.837090, duration(s):0.098224, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):103.159008
[Allreduce] id:0073, cur_start:1743940743.837367, cur_end:1743940743.951558, duration(s):0.114191, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):110.911009
[Allreduce] id:0074, cur_start:1743940743.951772, cur_end:1743940744.046801, duration(s):0.095029, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):106.627350
[Allreduce] id:0075, cur_start:1743940744.046931, cur_end:1743940744.175021, duration(s):0.128090, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):98.876095
[Allreduce] id:0076, cur_start:1743940744.175261, cur_end:1743940744.272312, duration(s):0.097051, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):104.405832
[Allreduce] id:0077, cur_start:1743940744.272458, cur_end:1743940744.387602, duration(s):0.115144, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):109.993044
[Allreduce] id:0078, cur_start:1743940744.387828, cur_end:1743940744.494272, duration(s):0.106444, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.192688
[Allreduce] id:0079, cur_start:1743940744.494394, cur_end:1743940744.602984, duration(s):0.108590, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):116.631725
[Allreduce] id:0080, cur_start:1743940744.603096, cur_end:1743940744.697050, duration(s):0.093954, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):107.847355
[Allreduce] id:0081, cur_start:1743940744.697193, cur_end:1743940744.821386, duration(s):0.124193, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):101.978687
[Allreduce] id:0082, cur_start:1743940744.821667, cur_end:1743940744.937999, duration(s):0.116332, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):87.101489
[Allreduce] id:0083, cur_start:1743940744.938136, cur_end:1743940745.066057, duration(s):0.127921, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):99.006723
[Allreduce] id:0084, cur_start:1743940745.066274, cur_end:1743940745.174460, duration(s):0.108186, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):93.659905
[Allreduce] id:0085, cur_start:1743940745.174589, cur_end:1743940745.274300, duration(s):0.099711, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):127.017471
[Allreduce] id:0086, cur_start:1743940745.274449, cur_end:1743940745.372165, duration(s):0.097716, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):103.695305
[Allreduce] id:0087, cur_start:1743940745.372324, cur_end:1743940745.483702, duration(s):0.111378, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):113.712215
[Allreduce] id:0088, cur_start:1743940745.483846, cur_end:1743940745.577398, duration(s):0.093552, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):108.310784
[Allreduce] id:0089, cur_start:1743940745.577550, cur_end:1743940745.688128, duration(s):0.110578, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):114.534890
[Allreduce] id:0090, cur_start:1743940745.688402, cur_end:1743940745.788956, duration(s):0.100554, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):100.768646
[Allreduce] id:0091, cur_start:1743940745.789114, cur_end:1743940745.883493, duration(s):0.094379, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):134.193402
[Allreduce] id:0092, cur_start:1743940745.883749, cur_end:1743940745.986319, duration(s):0.102570, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):98.788051
[Allreduce] id:0093, cur_start:1743940745.986452, cur_end:1743940746.098982, duration(s):0.112530, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.548112
[Allreduce] id:0094, cur_start:1743940746.099194, cur_end:1743940746.205221, duration(s):0.106027, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.567077
[Allreduce] id:0095, cur_start:1743940746.205337, cur_end:1743940746.302372, duration(s):0.097035, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):130.520318
[Allreduce] id:0096, cur_start:1743940746.302617, cur_end:1743940746.395044, duration(s):0.092427, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):109.629117
[Allreduce] id:0097, cur_start:1743940746.395220, cur_end:1743940746.502990, duration(s):0.107770, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):117.519152
[Allreduce] id:0098, cur_start:1743940746.503278, cur_end:1743940746.595311, duration(s):0.092033, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):110.098448
[Allreduce] id:0099, cur_start:1743940746.595450, cur_end:1743940746.697247, duration(s):0.101797, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):124.414659
[Allreduce] id:0100, cur_start:1743940746.697487, cur_end:1743940746.807643, duration(s):0.110156, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):91.984916
[Allreduce] id:0101, cur_start:1743940746.807791, cur_end:1743940746.902281, duration(s):0.094490, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):134.035761
[Allreduce] id:0102, cur_start:1743940746.902448, cur_end:1743940747.008332, duration(s):0.105884, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.696143
[Allreduce] id:0103, cur_start:1743940747.008463, cur_end:1743940747.109258, duration(s):0.100795, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):125.651462
[Allreduce] id:0104, cur_start:1743940747.109482, cur_end:1743940747.199357, duration(s):0.089875, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):112.742035
[Allreduce] id:0105, cur_start:1743940747.199525, cur_end:1743940747.314040, duration(s):0.114515, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):110.597206
[Allreduce] id:0106, cur_start:1743940747.314202, cur_end:1743940747.409502, duration(s):0.095300, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):106.324139
[Allreduce] id:0107, cur_start:1743940747.409680, cur_end:1743940747.521491, duration(s):0.111811, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):113.271852
[Allreduce] id:0108, cur_start:1743940747.521802, cur_end:1743940747.625886, duration(s):0.104084, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):97.351086
[Allreduce] id:0109, cur_start:1743940747.626034, cur_end:1743940747.721127, duration(s):0.095093, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):133.185819
[Allreduce] id:0110, cur_start:1743940747.721400, cur_end:1743940747.808946, duration(s):0.087546, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):115.741329
[Allreduce] id:0111, cur_start:1743940747.809097, cur_end:1743940747.931626, duration(s):0.122529, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):103.363604
[Allreduce] id:0112, cur_start:1743940747.931872, cur_end:1743940748.018048, duration(s):0.086176, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):117.581350
[Allreduce] id:0113, cur_start:1743940748.018189, cur_end:1743940748.121676, duration(s):0.103487, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):122.382899
[Allreduce] id:0114, cur_start:1743940748.121892, cur_end:1743940748.203178, duration(s):0.081286, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):124.654804
[Allreduce] id:0115, cur_start:1743940748.203339, cur_end:1743940748.304009, duration(s):0.100670, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):125.807481
[Allreduce] id:0116, cur_start:1743940748.304210, cur_end:1743940748.395146, duration(s):0.090936, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):111.426612
[Allreduce] id:0117, cur_start:1743940748.395312, cur_end:1743940748.478413, duration(s):0.083101, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):152.405375
[Allreduce] id:0118, cur_start:1743940748.478647, cur_end:1743940748.555960, duration(s):0.077313, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):131.060629
[Allreduce] id:0119, cur_start:1743940748.556122, cur_end:1743940748.640250, duration(s):0.084128, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):150.544873
[Allreduce] id:0120, cur_start:1743940748.640465, cur_end:1743940748.716849, duration(s):0.076384, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):132.654619
[Allreduce] id:0121, cur_start:1743940748.717002, cur_end:1743940748.797324, duration(s):0.080322, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):157.678333
[Allreduce] id:0122, cur_start:1743940748.797587, cur_end:1743940748.802856, duration(s):0.005269, ele_sz(B):4, cnt:2803968, total(MB):10.696289, avg_bw(MB/s):507.510394
[Allreduce] id:0123, cur_start:1743940749.814301, cur_end:1743940749.826422, duration(s):0.012121, ele_sz(B):4, cnt:1, total(MB):0.000004, avg_bw(MB/s):0.000079
[Allreduce] id:0124, cur_start:1743940754.288852, cur_end:1743940754.873704, duration(s):0.584852, ele_sz(B):4, cnt:2691104, total(MB):10.265747, avg_bw(MB/s):4.388182
[Allreduce] id:0125, cur_start:1743940754.873987, cur_end:1743940755.011481, duration(s):0.137494, ele_sz(B):4, cnt:10620288, total(MB):40.513184, avg_bw(MB/s):73.663548
[Allreduce] id:0126, cur_start:1743940755.011623, cur_end:1743940755.107833, duration(s):0.096210, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):131.639529
[Allreduce] id:0127, cur_start:1743940755.108049, cur_end:1743940755.216369, duration(s):0.108320, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):93.544040
[Allreduce] id:0128, cur_start:1743940755.216501, cur_end:1743940755.324432, duration(s):0.107931, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):117.343850
[Allreduce] id:0129, cur_start:1743940755.324697, cur_end:1743940755.422755, duration(s):0.098058, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):103.333644
[Allreduce] id:0130, cur_start:1743940755.422973, cur_end:1743940755.523297, duration(s):0.100324, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):126.241369
[Allreduce] id:0131, cur_start:1743940755.523518, cur_end:1743940755.616780, duration(s):0.093262, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):108.647578
[Allreduce] id:0132, cur_start:1743940755.616906, cur_end:1743940755.721902, duration(s):0.104996, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):120.624015
[Allreduce] id:0133, cur_start:1743940755.722048, cur_end:1743940755.827684, duration(s):0.105636, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.920808
[Allreduce] id:0134, cur_start:1743940755.827819, cur_end:1743940755.940907, duration(s):0.113088, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):111.992776
[Allreduce] id:0135, cur_start:1743940755.941031, cur_end:1743940756.027220, duration(s):0.086189, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):117.563615
[Allreduce] id:0136, cur_start:1743940756.027348, cur_end:1743940756.139997, duration(s):0.112649, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.429219
[Allreduce] id:0137, cur_start:1743940756.140131, cur_end:1743940756.230682, duration(s):0.090551, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):111.900370
[Allreduce] id:0138, cur_start:1743940756.230844, cur_end:1743940756.342931, duration(s):0.112087, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.992935
[Allreduce] id:0139, cur_start:1743940756.343169, cur_end:1743940756.427009, duration(s):0.083840, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):120.857472
[Allreduce] id:0140, cur_start:1743940756.427146, cur_end:1743940756.528329, duration(s):0.101183, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):125.169634
[Allreduce] id:0141, cur_start:1743940756.528525, cur_end:1743940756.632391, duration(s):0.103866, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):97.555412
[Allreduce] id:0142, cur_start:1743940756.632529, cur_end:1743940756.735925, duration(s):0.103396, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):122.490610
[Allreduce] id:0143, cur_start:1743940756.736138, cur_end:1743940756.846989, duration(s):0.110851, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):91.408200
[Allreduce] id:0144, cur_start:1743940756.847192, cur_end:1743940756.968715, duration(s):0.121523, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):104.219276
[Allreduce] id:0145, cur_start:1743940756.968978, cur_end:1743940757.062531, duration(s):0.093553, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):108.309626
[Allreduce] id:0146, cur_start:1743940757.062700, cur_end:1743940757.173903, duration(s):0.111203, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):113.891164
[Allreduce] id:0147, cur_start:1743940757.174076, cur_end:1743940757.271997, duration(s):0.097921, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):103.478216
[Allreduce] id:0148, cur_start:1743940757.272125, cur_end:1743940757.384997, duration(s):0.112872, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.207094
[Allreduce] id:0149, cur_start:1743940757.385148, cur_end:1743940757.481380, duration(s):0.096232, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):105.294397
[Allreduce] id:0150, cur_start:1743940757.481513, cur_end:1743940757.593601, duration(s):0.112088, ele_sz(B):4, cnt:13280256, total(MB):50.660156, avg_bw(MB/s):112.991927
[Allreduce] id:0151, cur_start:1743940757.593857, cur_end:1743940757.700405, duration(s):0.106548, ele_sz(B):4, cnt:10624896, total(MB):40.530762, avg_bw(MB/s):95.099771
